 3.44433423e+08  3.44433423e+08  0.00000000e+00  3.44433423e+08 -1.25184328e-02  3.44433423e+08 -1.14231565e-02 
 3.47089396e+08  3.47089396e+08  0.00000000e+00  3.47089396e+08 -1.25375362e-02  3.47089396e+08 -1.14253070e-02 
 3.49765849e+08  3.49765849e+08  0.00000000e+00  3.49765849e+08 -1.25569353e-02  3.49765849e+08 -1.14274907e-02 
 3.52462941e+08  3.52462941e+08  0.00000000e+00  3.52462941e+08 -1.25766346e-02  3.52462941e+08 -1.14297083e-02 
 3.55180831e+08  3.55180831e+08  0.00000000e+00  3.55180831e+08 -1.25966388e-02  3.55180831e+08 -1.14319603e-02 
 3.57919678e+08  3.57919678e+08  0.00000000e+00  3.57919678e+08 -1.26169526e-02  3.57919678e+08 -1.14342471e-02 
 3.60679645e+08  3.60679645e+08  0.00000000e+00  3.60679645e+08 -1.26375807e-02  3.60679645e+08 -1.14365695e-02 
 3.63460895e+08  3.63460895e+08  0.00000000e+00  3.63460895e+08 -1.26585282e-02  3.63460895e+08 -1.14389278e-02 
 3.66263591e+08  3.66263591e+08  0.00000000e+00  3.66263591e+08 -1.26797999e-02  3.66263591e+08 -1.14413226e-02 
 3.69087899e+08  3.69087899e+08  0.00000000e+00  3.69087899e+08 -1.27014007e-02  3.69087899e+08 -1.14437546e-02 
 3.71933986e+08  3.71933986e+08  0.00000000e+00  3.71933986e+08 -1.27233359e-02  3.71933986e+08 -1.14462242e-02 
 3.74802020e+08  3.74802020e+08  0.00000000e+00  3.74802020e+08 -1.27456106e-02  3.74802020e+08 -1.14487322e-02 
 3.77692169e+08  3.77692169e+08  0.00000000e+00  3.77692169e+08 -1.27682300e-02  3.77692169e+08 -1.14512790e-02 
 3.80604604e+08  3.80604604e+08  0.00000000e+00  3.80604604e+08 -1.27911994e-02  3.80604604e+08 -1.14538653e-02 
 3.83539498e+08  3.83539498e+08  0.00000000e+00  3.83539498e+08 -1.28145244e-02  3.83539498e+08 -1.14564917e-02 
 3.86497023e+08  3.86497023e+08  0.00000000e+00  3.86497023e+08 -1.28382103e-02  3.86497023e+08 -1.14591587e-02 
 3.89477354e+08  3.89477354e+08  0.00000000e+00  3.89477354e+08 -1.28622628e-02  3.89477354e+08 -1.14618672e-02 
 3.92480667e+08  3.92480667e+08  0.00000000e+00  3.92480667e+08 -1.28866875e-02  3.92480667e+08 -1.14646176e-02 
 3.95507138e+08  3.95507138e+08  0.00000000e+00  3.95507138e+08 -1.29114902e-02  3.95507138e+08 -1.14674106e-02 
 3.98556947e+08  3.98556947e+08  0.00000000e+00  3.98556947e+08 -1.29366768e-02  3.98556947e+08 -1.14702470e-02 
 4.01630274e+08  4.01630274e+08  0.00000000e+00  4.01630274e+08 -1.29622532e-02  4.01630274e+08 -1.14731273e-02 
 4.04727299e+08  4.04727299e+08  0.00000000e+00  4.04727299e+08 -1.29882253e-02  4.04727299e+08 -1.14760522e-02 
 4.07848207e+08  4.07848207e+08  0.00000000e+00  4.07848207e+08 -1.30145994e-02  4.07848207e+08 -1.14790225e-02 
 4.10993179e+08  4.10993179e+08  0.00000000e+00  4.10993179e+08 -1.30413817e-02  4.10993179e+08 -1.14820389e-02 
 4.14162403e+08  4.14162403e+08  0.00000000e+00  4.14162403e+08 -1.30685784e-02  4.14162403e+08 -1.14851020e-02 
 4.17356066e+08  4.17356066e+08  0.00000000e+00  4.17356066e+08 -1.30961960e-02  4.17356066e+08 -1.14882126e-02 
 4.20574355e+08  4.20574355e+08  0.00000000e+00  4.20574355e+08 -1.31242410e-02  4.20574355e+08 -1.14913714e-02 
 4.23817461e+08  4.23817461e+08  0.00000000e+00  4.23817461e+08 -1.31527200e-02  4.23817461e+08 -1.14945793e-02 
 4.27085575e+08  4.27085575e+08  0.00000000e+00  4.27085575e+08 -1.31816397e-02  4.27085575e+08 -1.14978368e-02 
 4.30378890e+08  4.30378890e+08  0.00000000e+00  4.30378890e+08 -1.32110069e-02  4.30378890e+08 -1.15011448e-02 
 4.33697600e+08  4.33697600e+08  0.00000000e+00  4.33697600e+08 -1.32408286e-02  4.33697600e+08 -1.15045042e-02 
 4.37041901e+08  4.37041901e+08  0.00000000e+00  4.37041901e+08 -1.32711118e-02  4.37041901e+08 -1.15079156e-02 
 4.40411990e+08  4.40411990e+08  0.00000000e+00  4.40411990e+08 -1.33018636e-02  4.40411990e+08 -1.15113799e-02 
 4.43808066e+08  4.43808066e+08  0.00000000e+00  4.43808066e+08 -1.33330912e-02  4.43808066e+08 -1.15148980e-02 
 4.47230331e+08  4.47230331e+08  0.00000000e+00  4.47230331e+08 -1.33648021e-02  4.47230331e+08 -1.15184706e-02 
 4.50678984e+08  4.50678984e+08  0.00000000e+00  4.50678984e+08 -1.33970037e-02  4.50678984e+08 -1.15220986e-02 
 4.54154231e+08  4.54154231e+08  0.00000000e+00  4.54154231e+08 -1.34297035e-02  4.54154231e+08 -1.15257829e-02 
 4.57656276e+08  4.57656276e+08  0.00000000e+00  4.57656276e+08 -1.34629094e-02  4.57656276e+08 -1.15295243e-02 
 4.61185325e+08  4.61185325e+08  0.00000000e+00  4.61185325e+08 -1.34966291e-02  4.61185325e+08 -1.15333237e-02 
 4.64741588e+08  4.64741588e+08  0.00000000e+00  4.64741588e+08 -1.35308706e-02  4.64741588e+08 -1.15371820e-02 
 4.68325273e+08  4.68325273e+08  0.00000000e+00  4.68325273e+08 -1.35656419e-02  4.68325273e+08 -1.15411002e-02 
 4.71936593e+08  4.71936593e+08  0.00000000e+00  4.71936593e+08 -1.36009513e-02  4.71936593e+08 -1.15450792e-02 
 4.75575760e+08  4.75575760e+08  0.00000000e+00  4.75575760e+08 -1.36368070e-02  4.75575760e+08 -1.15491198e-02 
 4.79242989e+08  4.79242989e+08  0.00000000e+00  4.79242989e+08 -1.36732175e-02  4.79242989e+08 -1.15532232e-02 
 4.82938497e+08  4.82938497e+08  0.00000000e+00  4.82938497e+08 -1.37101914e-02  4.82938497e+08 -1.15573902e-02 
 4.86662501e+08  4.86662501e+08  0.00000000e+00  4.86662501e+08 -1.37477373e-02  4.86662501e+08 -1.15616218e-02 
 4.90415222e+08  4.90415222e+08  0.00000000e+00  4.90415222e+08 -1.37858643e-02  4.90415222e+08 -1.15659190e-02 
