 1.71000000e-11  1.71000000e-11  1.71000000e-11  1.00000000e+00  1.71000000e-11  0.00000000e+00  1.71000000e-11  1.10000000e+00  1.71000000e-11  1.05248479e+00 
 1.73000000e-11  1.73000000e-11  1.73000000e-11  1.00000000e+00  1.73000000e-11  0.00000000e+00  1.73000000e-11  1.10000000e+00  1.73000000e-11  1.05670201e+00 
 1.75000000e-11  1.75000000e-11  1.75000000e-11  1.00000000e+00  1.75000000e-11  0.00000000e+00  1.75000000e-11  1.10000000e+00  1.75000000e-11  1.06074277e+00 
 1.77000000e-11  1.77000000e-11  1.77000000e-11  1.00000000e+00  1.77000000e-11  0.00000000e+00  1.77000000e-11  1.10000000e+00  1.77000000e-11  1.06461116e+00 
 1.79000000e-11  1.79000000e-11  1.79000000e-11  1.00000000e+00  1.79000000e-11  0.00000000e+00  1.79000000e-11  1.10000000e+00  1.79000000e-11  1.06831129e+00 
 1.81000000e-11  1.81000000e-11  1.81000000e-11  1.00000000e+00  1.81000000e-11  0.00000000e+00  1.81000000e-11  1.10000000e+00  1.81000000e-11  1.07184728e+00 
 1.83000000e-11  1.83000000e-11  1.83000000e-11  1.00000000e+00  1.83000000e-11  0.00000000e+00  1.83000000e-11  1.10000000e+00  1.83000000e-11  1.07522323e+00 
 1.85000000e-11  1.85000000e-11  1.85000000e-11  1.00000000e+00  1.85000000e-11  0.00000000e+00  1.85000000e-11  1.10000000e+00  1.85000000e-11  1.07844328e+00 
 1.87000000e-11  1.87000000e-11  1.87000000e-11  1.00000000e+00  1.87000000e-11  0.00000000e+00  1.87000000e-11  1.10000000e+00  1.87000000e-11  1.08151153e+00 
 1.89000000e-11  1.89000000e-11  1.89000000e-11  1.00000000e+00  1.89000000e-11  0.00000000e+00  1.89000000e-11  1.10000000e+00  1.89000000e-11  1.08443208e+00 
 1.91000000e-11  1.91000000e-11  1.91000000e-11  1.00000000e+00  1.91000000e-11  0.00000000e+00  1.91000000e-11  1.10000000e+00  1.91000000e-11  1.08720903e+00 
 1.93000000e-11  1.93000000e-11  1.93000000e-11  1.00000000e+00  1.93000000e-11  0.00000000e+00  1.93000000e-11  1.10000000e+00  1.93000000e-11  1.08984642e+00 
 1.95000000e-11  1.95000000e-11  1.95000000e-11  1.00000000e+00  1.95000000e-11  0.00000000e+00  1.95000000e-11  1.10000000e+00  1.95000000e-11  1.09234830e+00 
 1.97000000e-11  1.97000000e-11  1.97000000e-11  1.00000000e+00  1.97000000e-11  0.00000000e+00  1.97000000e-11  1.10000000e+00  1.97000000e-11  1.09471867e+00 
 1.98500000e-11  1.98500000e-11  1.98500000e-11  1.00000000e+00  1.98500000e-11  0.00000000e+00  1.98500000e-11  1.10000000e+00  1.98500000e-11  1.09641230e+00 
 2.00000000e-11  2.00000000e-11  2.00000000e-11  1.00000000e+00  2.00000000e-11  0.00000000e+00  2.00000000e-11  1.10000000e+00  2.00000000e-11  1.09803571e+00 
 2.00200000e-11  2.00200000e-11  2.00200000e-11  1.00000000e+00  2.00200000e-11  1.00000000e-02  2.00200000e-11  1.10425000e+00  2.00200000e-11  1.09824634e+00 
 2.00600000e-11  2.00600000e-11  2.00600000e-11  1.00000000e+00  2.00600000e-11  3.00000000e-02  2.00600000e-11  1.11275000e+00  2.00600000e-11  1.09866502e+00 
 2.01400000e-11  2.01400000e-11  2.01400000e-11  1.00000000e+00  2.01400000e-11  7.00000000e-02  2.01400000e-11  1.12975000e+00  2.01400000e-11  1.09949185e+00 
 2.02380546e-11  2.02380546e-11  2.02380546e-11  1.00000000e+00  2.02380546e-11  1.19027291e-01  2.02380546e-11  1.15058660e+00  2.02380546e-11  1.10049040e+00 
 2.04341637e-11  2.04341637e-11  2.04341637e-11  1.00000000e+00  2.04341637e-11  2.17081874e-01  2.04341637e-11  1.19225980e+00  2.04341637e-11  1.10246898e+00 
 2.06341637e-11  2.06341637e-11  2.06341637e-11  1.00000000e+00  2.06341637e-11  3.17081874e-01  2.06341637e-11  1.23475980e+00  2.06341637e-11  1.10450706e+00 
 2.08341637e-11  2.08341637e-11  2.08341637e-11  1.00000000e+00  2.08341637e-11  4.17081874e-01  2.08341637e-11  1.27725980e+00  2.08341637e-11  1.10661777e+00 
 2.10341637e-11  2.10341637e-11  2.10341637e-11  1.00000000e+00  2.10341637e-11  5.17081874e-01  2.10341637e-11  1.31975980e+00  2.10341637e-11  1.10885349e+00 
 2.12341637e-11  2.12341637e-11  2.12341637e-11  1.00000000e+00  2.12341637e-11  6.17081874e-01  2.12341637e-11  1.36225980e+00  2.12341637e-11  1.11126460e+00 
 2.14341637e-11  2.14341637e-11  2.14341637e-11  1.00000000e+00  2.14341637e-11  7.17081874e-01  2.14341637e-11  1.40475980e+00  2.14341637e-11  1.11389875e+00 
 2.16341637e-11  2.16341637e-11  2.16341637e-11  1.00000000e+00  2.16341637e-11  8.17081874e-01  2.16341637e-11  1.44725980e+00  2.16341637e-11  1.11680074e+00 
 2.18170819e-11  2.18170819e-11  2.18170819e-11  1.00000000e+00  2.18170819e-11  9.08540937e-01  2.18170819e-11  1.48612990e+00  2.18170819e-11  1.11972409e+00 
 2.20000000e-11  2.20000000e-11  2.20000000e-11  1.00000000e+00  2.20000000e-11  1.00000000e+00  2.20000000e-11  1.52500000e+00  2.20000000e-11  1.12293612e+00 
 2.20200000e-11  2.20200000e-11  2.20200000e-11  1.00000000e+00  2.20200000e-11  1.00000000e+00  2.20200000e-11  1.52500000e+00  2.20200000e-11  1.12330688e+00 
 2.20600000e-11  2.20600000e-11  2.20600000e-11  1.00000000e+00  2.20600000e-11  1.00000000e+00  2.20600000e-11  1.52500000e+00  2.20600000e-11  1.12405742e+00 
 2.21400000e-11  2.21400000e-11  2.21400000e-11  1.00000000e+00  2.21400000e-11  1.00000000e+00  2.21400000e-11  1.52500000e+00  2.21400000e-11  1.12560100e+00 
 2.23000000e-11  2.23000000e-11  2.23000000e-11  1.00000000e+00  2.23000000e-11  1.00000000e+00  2.23000000e-11  1.52500000e+00  2.23000000e-11  1.12885721e+00 
 2.25000000e-11  2.25000000e-11  2.25000000e-11  1.00000000e+00  2.25000000e-11  1.00000000e+00  2.25000000e-11  1.52500000e+00  2.25000000e-11  1.13322931e+00 
 2.27000000e-11  2.27000000e-11  2.27000000e-11  1.00000000e+00  2.27000000e-11  1.00000000e+00  2.27000000e-11  1.52500000e+00  2.27000000e-11  1.13791568e+00 
 2.29000000e-11  2.29000000e-11  2.29000000e-11  1.00000000e+00  2.29000000e-11  1.00000000e+00  2.29000000e-11  1.52500000e+00  2.29000000e-11  1.14289328e+00 
 2.31000000e-11  2.31000000e-11  2.31000000e-11  1.00000000e+00  2.31000000e-11  1.00000000e+00  2.31000000e-11  1.52500000e+00  2.31000000e-11  1.14813903e+00 
 2.33000000e-11  2.33000000e-11  2.33000000e-11  1.00000000e+00  2.33000000e-11  1.00000000e+00  2.33000000e-11  1.52500000e+00  2.33000000e-11  1.15363049e+00 
 2.35000000e-11  2.35000000e-11  2.35000000e-11  1.00000000e+00  2.35000000e-11  1.00000000e+00  2.35000000e-11  1.52500000e+00  2.35000000e-11  1.15934598e+00 
 2.37000000e-11  2.37000000e-11  2.37000000e-11  1.00000000e+00  2.37000000e-11  1.00000000e+00  2.37000000e-11  1.52500000e+00  2.37000000e-11  1.16526471e+00 
 2.39000000e-11  2.39000000e-11  2.39000000e-11  1.00000000e+00  2.39000000e-11  1.00000000e+00  2.39000000e-11  1.52500000e+00  2.39000000e-11  1.17136675e+00 
 2.41000000e-11  2.41000000e-11  2.41000000e-11  1.00000000e+00  2.41000000e-11  1.00000000e+00  2.41000000e-11  1.52500000e+00  2.41000000e-11  1.17763300e+00 
 2.43000000e-11  2.43000000e-11  2.43000000e-11  1.00000000e+00  2.43000000e-11  1.00000000e+00  2.43000000e-11  1.52500000e+00  2.43000000e-11  1.18404521e+00 
 2.45000000e-11  2.45000000e-11  2.45000000e-11  1.00000000e+00  2.45000000e-11  1.00000000e+00  2.45000000e-11  1.52500000e+00  2.45000000e-11  1.19058596e+00 
 2.47000000e-11  2.47000000e-11  2.47000000e-11  1.00000000e+00  2.47000000e-11  1.00000000e+00  2.47000000e-11  1.52500000e+00  2.47000000e-11  1.19723858e+00 
 2.49000000e-11  2.49000000e-11  2.49000000e-11  1.00000000e+00  2.49000000e-11  1.00000000e+00  2.49000000e-11  1.52500000e+00  2.49000000e-11  1.20398722e+00 
 2.51000000e-11  2.51000000e-11  2.51000000e-11  1.00000000e+00  2.51000000e-11  1.00000000e+00  2.51000000e-11  1.52500000e+00  2.51000000e-11  1.21081675e+00 
 2.53000000e-11  2.53000000e-11  2.53000000e-11  1.00000000e+00  2.53000000e-11  1.00000000e+00  2.53000000e-11  1.52500000e+00  2.53000000e-11  1.21771279e+00 
