 3.00667790e-01  3.00667790e-01  3.00667790e-01  6.77395668e+01  3.00667790e-01  4.90169508e+00  3.00667790e-01  6.16542467e+01 
 3.00717790e-01  3.00717790e-01  3.00717790e-01  7.27282937e+01  3.00717790e-01  9.74309687e+00  3.00717790e-01  6.18019861e+01 
 3.00767790e-01  3.00767790e-01  3.00767790e-01  7.76990760e+01  3.00767790e-01  1.45681233e+01  3.00767790e-01  6.19481876e+01 
 3.00817790e-01  3.00817790e-01  3.00817790e-01  8.26506872e+01  3.00817790e-01  1.93756216e+01  3.00817790e-01  6.20927772e+01 
 3.00867790e-01  3.00867790e-01  3.00867790e-01  8.75819056e+01  3.00867790e-01  2.41644435e+01  3.00867790e-01  6.22356819e+01 
 3.00917790e-01  3.00917790e-01  3.00917790e-01  9.24915144e+01  3.00917790e-01  2.89334451e+01  3.00917790e-01  6.23768287e+01 
 3.00967790e-01  3.00967790e-01  3.00967790e-01  9.73783023e+01  3.00967790e-01  3.36814873e+01  3.00967790e-01  6.25161456e+01 
 3.01017790e-01  3.01017790e-01  3.01017790e-01  1.02241064e+02  3.01017790e-01  3.84074360e+01  3.01017790e-01  6.26535608e+01 
 3.01067790e-01  3.01067790e-01  3.01067790e-01  1.07078599e+02  3.01067790e-01  4.31101627e+01  3.01067790e-01  6.27890033e+01 
 3.01117790e-01  3.01117790e-01  3.01117790e-01  1.11889713e+02  3.01117790e-01  4.77885443e+01  3.01117790e-01  6.29224025e+01 
 3.01167790e-01  3.01167790e-01  3.01167790e-01  1.16673221e+02  3.01167790e-01  5.24414637e+01  3.01167790e-01  6.30536886e+01 
 3.01217790e-01  3.01217790e-01  3.01217790e-01  1.21427941e+02  3.01217790e-01  5.70678101e+01  3.01217790e-01  6.31827923e+01 
 3.01267790e-01  3.01267790e-01  3.01267790e-01  1.26152701e+02  3.01267790e-01  6.16664789e+01  3.01267790e-01  6.33096449e+01 
 3.01317790e-01  3.01317790e-01  3.01317790e-01  1.30846335e+02  3.01317790e-01  6.62363726e+01  3.01317790e-01  6.34341786e+01 
 3.01367790e-01  3.01367790e-01  3.01367790e-01  1.35507684e+02  3.01367790e-01  7.07764005e+01  3.01367790e-01  6.35563260e+01 
 3.01417790e-01  3.01417790e-01  3.01417790e-01  1.40135598e+02  3.01417790e-01  7.52854791e+01  3.01417790e-01  6.36760205e+01 
 3.01467790e-01  3.01467790e-01  3.01467790e-01  1.44728937e+02  3.01467790e-01  7.97625327e+01  3.01467790e-01  6.37931962e+01 
 3.01517790e-01  3.01517790e-01  3.01517790e-01  1.49286565e+02  3.01517790e-01  8.42064932e+01  3.01517790e-01  6.39077879e+01 
 3.01567790e-01  3.01567790e-01  3.01567790e-01  1.53807360e+02  3.01567790e-01  8.86163008e+01  3.01567790e-01  6.40197313e+01 
