 time            time            v(rfp)          v(lop)          voutdiff       
 8.88500000e-08  8.88500000e-08  8.45071777e-01  5.50000000e-01 -8.88859326e-02 
 8.89500000e-08  8.89500000e-08  8.45082774e-01  5.50000000e-01 -8.86937400e-02 
 8.90500000e-08  8.90500000e-08  8.45094547e-01  5.50000000e-01 -8.84875621e-02 
 8.91500000e-08  8.91500000e-08  8.45107095e-01  5.50000000e-01 -8.82674310e-02 
 8.92500000e-08  8.92500000e-08  8.45120416e-01  5.50000000e-01 -8.80333810e-02 
 8.93500000e-08  8.93500000e-08  8.45134507e-01  5.50000000e-01 -8.77854485e-02 
 8.94500000e-08  8.94500000e-08  8.45149367e-01  5.50000000e-01 -8.75236721e-02 
 8.95500000e-08  8.95500000e-08  8.45164993e-01  5.50000000e-01 -8.72480925e-02 
 8.96500000e-08  8.96500000e-08  8.45181382e-01  5.50000000e-01 -8.69587528e-02 
 8.97500000e-08  8.97500000e-08  8.45198532e-01  5.50000000e-01 -8.66556978e-02 
 8.98500000e-08  8.98500000e-08  8.45216440e-01  5.50000000e-01 -8.63389749e-02 
 8.99500000e-08  8.99500000e-08  8.45235103e-01  5.50000000e-01 -8.60086334e-02 
 9.00500000e-08  9.00500000e-08  8.45254519e-01  5.50000000e-01 -8.56647247e-02 
 9.01500000e-08  9.01500000e-08  8.45274685e-01  5.50000000e-01 -8.53073024e-02 
 9.02500000e-08  9.02500000e-08  8.45295596e-01  5.50000000e-01 -8.49364223e-02 
 9.03500000e-08  9.03500000e-08  8.45317251e-01  5.50000000e-01 -8.45521421e-02 
 9.04500000e-08  9.04500000e-08  8.45339644e-01  5.50000000e-01 -8.41545217e-02 
 9.05500000e-08  9.05500000e-08  8.45362774e-01  5.50000000e-01 -8.37436231e-02 
 9.06500000e-08  9.06500000e-08  8.45386636e-01  5.50000000e-01 -8.33195105e-02 
 9.07500000e-08  9.07500000e-08  8.45411227e-01  5.50000000e-01 -8.28822499e-02 
 9.08500000e-08  9.08500000e-08  8.45436542e-01  5.50000000e-01 -8.24319096e-02 
 9.09500000e-08  9.09500000e-08  8.45462578e-01  5.50000000e-01 -8.19685599e-02 
 9.10500000e-08  9.10500000e-08  8.45489330e-01  5.50000000e-01 -8.14922730e-02 
 9.11500000e-08  9.11500000e-08  8.45516795e-01  5.50000000e-01 -8.10031232e-02 
 9.12500000e-08  9.12500000e-08  8.45544967e-01  5.50000000e-01 -8.05011871e-02 
 9.13500000e-08  9.13500000e-08  8.45573843e-01  5.50000000e-01 -7.99865429e-02 
 9.14500000e-08  9.14500000e-08  8.45603418e-01  5.50000000e-01 -7.94592710e-02 
 9.15500000e-08  9.15500000e-08  8.45633688e-01  5.50000000e-01 -7.89194539e-02 
 9.16500000e-08  9.16500000e-08  8.45664646e-01  5.50000000e-01 -7.83671757e-02 
 9.17500000e-08  9.17500000e-08  8.45696290e-01  5.50000000e-01 -7.78025229e-02 
 9.18500000e-08  9.18500000e-08  8.45728613e-01  5.50000000e-01 -7.72255838e-02 
 9.19500000e-08  9.19500000e-08  8.45761610e-01  5.50000000e-01 -7.66364485e-02 
 9.20500000e-08  9.20500000e-08  8.45795277e-01  5.50000000e-01 -7.60352091e-02 
 9.21500000e-08  9.21500000e-08  8.45829608e-01  5.50000000e-01 -7.54219598e-02 
 9.22500000e-08  9.22500000e-08  8.45864597e-01  5.50000000e-01 -7.47967964e-02 
 9.23500000e-08  9.23500000e-08  8.45900239e-01  5.50000000e-01 -7.41598169e-02 
 9.24500000e-08  9.24500000e-08  8.45936529e-01  5.50000000e-01 -7.35111208e-02 
 9.25500000e-08  9.25500000e-08  8.45973461e-01  5.50000000e-01 -7.28508099e-02 
 9.26500000e-08  9.26500000e-08  8.46011028e-01  5.50000000e-01 -7.21789874e-02 
 9.27500000e-08  9.27500000e-08  8.46049225e-01  5.50000000e-01 -7.14957587e-02 
 9.28500000e-08  9.28500000e-08  8.46088046e-01  5.50000000e-01 -7.08012308e-02 
 9.29500000e-08  9.29500000e-08  8.46127485e-01  5.50000000e-01 -7.00955126e-02 
 9.30500000e-08  9.30500000e-08  8.46167535e-01  5.50000000e-01 -6.93787147e-02 
 9.31500000e-08  9.31500000e-08  8.46208190e-01  5.50000000e-01 -6.86509494e-02 
 9.32500000e-08  9.32500000e-08  8.46249445e-01  5.50000000e-01 -6.79123310e-02 
 9.33500000e-08  9.33500000e-08  8.46291291e-01  5.50000000e-01 -6.71629753e-02 
 9.34500000e-08  9.34500000e-08  8.46333723e-01  5.50000000e-01 -6.64029998e-02 
 9.35500000e-08  9.35500000e-08  8.46376734e-01  5.50000000e-01 -6.56325240e-02 
 9.36500000e-08  9.36500000e-08  8.46420318e-01  5.50000000e-01 -6.48516688e-02 
 9.37500000e-08  9.37500000e-08  8.46464466e-01  5.50000000e-01 -6.40605567e-02 
 9.38500000e-08  9.38500000e-08  8.46509173e-01  5.50000000e-01 -6.32593121e-02 
 9.39500000e-08  9.39500000e-08  8.46554431e-01  5.50000000e-01 -6.24480609e-02 
 9.40500000e-08  9.40500000e-08  8.46600233e-01  5.50000000e-01 -6.16269305e-02 
 9.41500000e-08  9.41500000e-08  8.46646572e-01  5.50000000e-01 -6.07960501e-02 
 9.42500000e-08  9.42500000e-08  8.46693441e-01  5.50000000e-01 -5.99555503e-02 
 9.43500000e-08  9.43500000e-08  8.46740831e-01  5.50000000e-01 -5.91055633e-02 
 9.44500000e-08  9.44500000e-08  8.46788737e-01  5.50000000e-01 -5.82462228e-02 
 9.45500000e-08  9.45500000e-08  8.46837149e-01  5.50000000e-01 -5.73776640e-02 
 9.46500000e-08  9.46500000e-08  8.46886061e-01  5.50000000e-01 -5.65000237e-02 
 9.47500000e-08  9.47500000e-08  8.46935465e-01  5.50000000e-01 -5.56134400e-02 
 9.48500000e-08  9.48500000e-08  8.46985352e-01  5.50000000e-01 -5.47180526e-02 
 9.49500000e-08  9.49500000e-08  8.47035716e-01  5.50000000e-01 -5.38139942e-02 
 9.50500000e-08  9.50500000e-08  8.47086548e-01  5.50000000e-01 -5.29014170e-02 
 9.51500000e-08  9.51500000e-08  8.47137839e-01  5.50000000e-01 -5.19804720e-02 
 9.52500000e-08  9.52500000e-08  8.47189583e-01  5.50000000e-01 -5.10512936e-02 
 9.53500000e-08  9.53500000e-08  8.47241771e-01  5.50000000e-01 -5.01140307e-02 
 9.54500000e-08  9.54500000e-08  8.47294394e-01  5.50000000e-01 -4.91688311e-02 
 9.55500000e-08  9.55500000e-08  8.47347444e-01  5.50000000e-01 -4.82158434e-02 
 9.56500000e-08  9.56500000e-08  8.47400913e-01  5.50000000e-01 -4.72552184e-02 
 9.57500000e-08  9.57500000e-08  8.47454793e-01  5.50000000e-01 -4.62871074e-02 
 9.58500000e-08  9.58500000e-08  8.47509074e-01  5.50000000e-01 -4.53116635e-02 
 9.59500000e-08  9.59500000e-08  8.47563749e-01  5.50000000e-01 -4.43290405e-02 
 9.60500000e-08  9.60500000e-08  8.47618809e-01  5.50000000e-01 -4.33393936e-02 
 9.61500000e-08  9.61500000e-08  8.47674245e-01  5.50000000e-01 -4.23428792e-02 
 9.62500000e-08  9.62500000e-08  8.47730048e-01  5.50000000e-01 -4.13396548e-02 
 9.63500000e-08  9.63500000e-08  8.47786209e-01  5.50000000e-01 -4.03298787e-02 
 9.64500000e-08  9.64500000e-08  8.47842720e-01  5.50000000e-01 -3.93137107e-02 
 9.65500000e-08  9.65500000e-08  8.47899571e-01  5.50000000e-01 -3.82913114e-02 
 9.66500000e-08  9.66500000e-08  8.47956755e-01  5.50000000e-01 -3.72628425e-02 
 9.67500000e-08  9.67500000e-08  8.48014261e-01  5.50000000e-01 -3.62284665e-02 
 9.68500000e-08  9.68500000e-08  8.48072080e-01  5.50000000e-01 -3.51883472e-02 
 9.69500000e-08  9.69500000e-08  8.48130204e-01  5.50000000e-01 -3.41426490e-02 
 9.70500000e-08  9.70500000e-08  8.48188623e-01  5.50000000e-01 -3.30915375e-02 
 9.71500000e-08  9.71500000e-08  8.48247328e-01  5.50000000e-01 -3.20351790e-02 
 9.72500000e-08  9.72500000e-08  8.48306310e-01  5.50000000e-01 -3.09737407e-02 
 9.73500000e-08  9.73500000e-08  8.48365560e-01  5.50000000e-01 -2.99073907e-02 
 9.74500000e-08  9.74500000e-08  8.48425067e-01  5.50000000e-01 -2.88362977e-02 
 9.75500000e-08  9.75500000e-08  8.48484824e-01  5.50000000e-01 -2.77606315e-02 
 9.76500000e-08  9.76500000e-08  8.48544819e-01  5.50000000e-01 -2.66805624e-02 
 9.77500000e-08  9.77500000e-08  8.48605044e-01  5.50000000e-01 -2.55962616e-02 
 9.78500000e-08  9.78500000e-08  8.48665490e-01  5.50000000e-01 -2.45079007e-02 
 9.79500000e-08  9.79500000e-08  8.48726146e-01  5.50000000e-01 -2.34156523e-02 
 9.80500000e-08  9.80500000e-08  8.48787004e-01  5.50000000e-01 -2.23196895e-02 
 9.81500000e-08  9.81500000e-08  8.48848053e-01  5.50000000e-01 -2.12201860e-02 
 9.82500000e-08  9.82500000e-08  8.48909284e-01  5.50000000e-01 -2.01173161e-02 
 9.83500000e-08  9.83500000e-08  8.48970687e-01  5.50000000e-01 -1.90112546e-02 
 9.84500000e-08  9.84500000e-08  8.49032253e-01  5.50000000e-01 -1.79021769e-02 
 9.85500000e-08  9.85500000e-08  8.49093971e-01  5.50000000e-01 -1.67902588e-02 
 9.86500000e-08  9.86500000e-08  8.49155833e-01  5.50000000e-01 -1.56756768e-02 
 9.87500000e-08  9.87500000e-08  8.49217828e-01  5.50000000e-01 -1.45586075e-02 
 9.88500000e-08  9.88500000e-08  8.49279946e-01  5.50000000e-01 -1.34392282e-02 
 9.89500000e-08  9.89500000e-08  8.49342178e-01  5.50000000e-01 -1.23177164e-02 
 9.90500000e-08  9.90500000e-08  8.49404514e-01  5.50000000e-01 -1.11942501e-02 
 9.91500000e-08  9.91500000e-08  8.49466944e-01  5.50000000e-01 -1.00690075e-02 
 9.92500000e-08  9.92500000e-08  8.49529458e-01  5.50000000e-01 -8.94216702e-03 
 9.93500000e-08  9.93500000e-08  8.49592047e-01  5.50000000e-01 -7.81390759e-03 
 9.94500000e-08  9.94500000e-08  8.49654700e-01  5.50000000e-01 -6.68440819e-03 
 9.95500000e-08  9.95500000e-08  8.49717407e-01  5.50000000e-01 -5.55384805e-03 
 9.96500000e-08  9.96500000e-08  8.49780159e-01  5.50000000e-01 -4.42240659e-03 
 9.97500000e-08  9.97500000e-08  8.49842946e-01  5.50000000e-01 -3.29026335e-03 
 9.98500000e-08  9.98500000e-08  8.49905758e-01  5.50000000e-01 -2.15759801e-03 
 9.99250000e-08  9.99250000e-08  8.49952877e-01  5.50000000e-01 -1.30786167e-03 
 1.00000000e-07  1.00000000e-07  8.50000000e-01  5.50000000e-01 -4.58011542e-04 
 1.00010000e-07  1.00010000e-07  8.50006283e-01  5.62000000e-01 -3.44674847e-04 
 1.00030000e-07  1.00030000e-07  8.50018850e-01  5.86000000e-01 -1.18987876e-04 
 1.00070000e-07  1.00070000e-07  8.50043982e-01  6.34000000e-01  3.23955965e-04 
 1.00150000e-07  1.00150000e-07  8.50094242e-01  7.30000000e-01  8.18339561e-04 
 1.00250000e-07  1.00250000e-07  8.50157054e-01  8.50000000e-01  3.13378355e-04 
 1.00350000e-07  1.00350000e-07  8.50219841e-01  9.70000000e-01 -1.00248574e-03 
 1.00425000e-07  1.00425000e-07  8.50266908e-01  1.06000000e+00 -3.11780702e-03 
 1.00500000e-07  1.00500000e-07  8.50313953e-01  1.15000000e+00 -5.34335879e-03 
 1.00510000e-07  1.00510000e-07  8.50320223e-01  1.15000000e+00 -5.45201061e-03 
 1.00530000e-07  1.00530000e-07  8.50332763e-01  1.15000000e+00 -5.62976468e-03 
 1.00570000e-07  1.00570000e-07  8.50357835e-01  1.15000000e+00 -6.00074324e-03 
 1.00650000e-07  1.00650000e-07  8.50407953e-01  1.15000000e+00 -6.90373338e-03 
 1.00750000e-07  1.00750000e-07  8.50470542e-01  1.15000000e+00 -8.02774164e-03 
 1.00850000e-07  1.00850000e-07  8.50533056e-01  1.15000000e+00 -9.16004590e-03 
 1.00950000e-07  1.00950000e-07  8.50595486e-01  1.15000000e+00 -1.02835061e-02 
 1.01050000e-07  1.01050000e-07  8.50657822e-01  1.15000000e+00 -1.14105417e-02 
 1.01150000e-07  1.01150000e-07  8.50720054e-01  1.15000000e+00 -1.25322277e-02 
 1.01250000e-07  1.01250000e-07  8.50782172e-01  1.15000000e+00 -1.36542711e-02 
 1.01350000e-07  1.01350000e-07  8.50844167e-01  1.15000000e+00 -1.47726302e-02 
 1.01450000e-07  1.01450000e-07  8.50906029e-01  1.15000000e+00 -1.58895971e-02 
 1.01550000e-07  1.01550000e-07  8.50967747e-01  1.15000000e+00 -1.70034713e-02 
 1.01650000e-07  1.01650000e-07  8.51029313e-01  1.15000000e+00 -1.81149673e-02 
 1.01750000e-07  1.01750000e-07  8.51090716e-01  1.15000000e+00 -1.92234301e-02 
 1.01850000e-07  1.01850000e-07  8.51151947e-01  1.15000000e+00 -2.03288986e-02 
 1.01950000e-07  1.01950000e-07  8.51212996e-01  1.15000000e+00 -2.14311417e-02 
 1.02050000e-07  1.02050000e-07  8.51273854e-01  1.15000000e+00 -2.25299565e-02 
 1.02150000e-07  1.02150000e-07  8.51334510e-01  1.15000000e+00 -2.36252486e-02 
 1.02250000e-07  1.02250000e-07  8.51394956e-01  1.15000000e+00 -2.47167296e-02 
 1.02350000e-07  1.02350000e-07  8.51455181e-01  1.15000000e+00 -2.58043565e-02 
 1.02450000e-07  1.02450000e-07  8.51515176e-01  1.15000000e+00 -2.68878260e-02 
 1.02550000e-07  1.02550000e-07  8.51574933e-01  1.15000000e+00 -2.79670898e-02 
 1.02650000e-07  1.02650000e-07  8.51634440e-01  1.15000000e+00 -2.90418657e-02 
 1.02750000e-07  1.02750000e-07  8.51693690e-01  1.15000000e+00 -3.01120809e-02 
 1.02850000e-07  1.02850000e-07  8.51752672e-01  1.15000000e+00 -3.11774823e-02 
 1.02950000e-07  1.02950000e-07  8.51811377e-01  1.15000000e+00 -3.22379718e-02 
 1.03050000e-07  1.03050000e-07  8.51869796e-01  1.15000000e+00 -3.32933228e-02 
 1.03150000e-07  1.03150000e-07  8.51927920e-01  1.15000000e+00 -3.43434165e-02 
 1.03250000e-07  1.03250000e-07  8.51985739e-01  1.15000000e+00 -3.53880475e-02 
 1.03350000e-07  1.03350000e-07  8.52043245e-01  1.15000000e+00 -3.64270821e-02 
 1.03450000e-07  1.03450000e-07  8.52100429e-01  1.15000000e+00 -3.74603306e-02 
 1.03550000e-07  1.03550000e-07  8.52157280e-01  1.15000000e+00 -3.84876498e-02 
 1.03650000e-07  1.03650000e-07  8.52213791e-01  1.15000000e+00 -3.95088611e-02 
 1.03750000e-07  1.03750000e-07  8.52269952e-01  1.15000000e+00 -4.05238159e-02 
 1.03850000e-07  1.03850000e-07  8.52325755e-01  1.15000000e+00 -4.15323436e-02 
 1.03950000e-07  1.03950000e-07  8.52381191e-01  1.15000000e+00 -4.25342928e-02 
 1.04050000e-07  1.04050000e-07  8.52436251e-01  1.15000000e+00 -4.35294989e-02 
 1.04150000e-07  1.04150000e-07  8.52490926e-01  1.15000000e+00 -4.45178096e-02 
 1.04250000e-07  1.04250000e-07  8.52545207e-01  1.15000000e+00 -4.54990649e-02 
 1.04350000e-07  1.04350000e-07  8.52599087e-01  1.15000000e+00 -4.64731129e-02 
 1.04450000e-07  1.04450000e-07  8.52652556e-01  1.15000000e+00 -4.74397975e-02 
 1.04550000e-07  1.04550000e-07  8.52705606e-01  1.15000000e+00 -4.83989679e-02 
 1.04650000e-07  1.04650000e-07  8.52758229e-01  1.15000000e+00 -4.93504713e-02 
 1.04750000e-07  1.04750000e-07  8.52810417e-01  1.15000000e+00 -5.02941587e-02 
 1.04850000e-07  1.04850000e-07  8.52862161e-01  1.15000000e+00 -5.12298805e-02 
 1.04950000e-07  1.04950000e-07  8.52913452e-01  1.15000000e+00 -5.21574896e-02 
 1.05050000e-07  1.05050000e-07  8.52964284e-01  1.15000000e+00 -5.30768394e-02 
 1.05150000e-07  1.05150000e-07  8.53014648e-01  1.15000000e+00 -5.39877854e-02 
 1.05250000e-07  1.05250000e-07  8.53064535e-01  1.15000000e+00 -5.48901836e-02 
 1.05350000e-07  1.05350000e-07  8.53113939e-01  1.15000000e+00 -5.57839004e-02 
 1.05450000e-07  1.05450000e-07  8.53162851e-01  1.15000000e+00 -5.66687851e-02 
 1.05550000e-07  1.05550000e-07  8.53211263e-01  1.15000000e+00 -5.75446915e-02 
 1.05650000e-07  1.05650000e-07  8.53259169e-01  1.15000000e+00 -5.84114921e-02 
 1.05750000e-07  1.05750000e-07  8.53306559e-01  1.15000000e+00 -5.92690483e-02 
 1.05850000e-07  1.05850000e-07  8.53353428e-01  1.15000000e+00 -6.01172251e-02 
 1.05950000e-07  1.05950000e-07  8.53399767e-01  1.15000000e+00 -6.09558896e-02 
 1.06050000e-07  1.06050000e-07  8.53445569e-01  1.15000000e+00 -6.17849095e-02 
 1.06150000e-07  1.06150000e-07  8.53490827e-01  1.15000000e+00 -6.26041547e-02 
 1.06250000e-07  1.06250000e-07  8.53535534e-01  1.15000000e+00 -6.34134962e-02 
 1.06350000e-07  1.06350000e-07  8.53579682e-01  1.15000000e+00 -6.42128070e-02 
 1.06450000e-07  1.06450000e-07  8.53623266e-01  1.15000000e+00 -6.50019613e-02 
 1.06550000e-07  1.06550000e-07  8.53666277e-01  1.15000000e+00 -6.57808354e-02 
 1.06650000e-07  1.06650000e-07  8.53708709e-01  1.15000000e+00 -6.65493069e-02 
 1.06750000e-07  1.06750000e-07  8.53750555e-01  1.15000000e+00 -6.73072551e-02 
 1.06850000e-07  1.06850000e-07  8.53791810e-01  1.15000000e+00 -6.80545610e-02 
 1.06950000e-07  1.06950000e-07  8.53832465e-01  1.15000000e+00 -6.87911075e-02 
 1.07050000e-07  1.07050000e-07  8.53872515e-01  1.15000000e+00 -6.95167789e-02 
 1.07150000e-07  1.07150000e-07  8.53911954e-01  1.15000000e+00 -7.02314615e-02 
 1.07250000e-07  1.07250000e-07  8.53950775e-01  1.15000000e+00 -7.09350431e-02 
 1.07350000e-07  1.07350000e-07  8.53988972e-01  1.15000000e+00 -7.16274136e-02 
 1.07450000e-07  1.07450000e-07  8.54026539e-01  1.15000000e+00 -7.23084643e-02 
 1.07550000e-07  1.07550000e-07  8.54063471e-01  1.15000000e+00 -7.29780886e-02 
 1.07650000e-07  1.07650000e-07  8.54099761e-01  1.15000000e+00 -7.36361816e-02 
 1.07750000e-07  1.07750000e-07  8.54135403e-01  1.15000000e+00 -7.42826403e-02 
 1.07850000e-07  1.07850000e-07  8.54170392e-01  1.15000000e+00 -7.49173633e-02 
 1.07950000e-07  1.07950000e-07  8.54204723e-01  1.15000000e+00 -7.55402514e-02 
 1.08050000e-07  1.08050000e-07  8.54238390e-01  1.15000000e+00 -7.61512071e-02 
 1.08150000e-07  1.08150000e-07  8.54271387e-01  1.15000000e+00 -7.67501348e-02 
 1.08250000e-07  1.08250000e-07  8.54303710e-01  1.15000000e+00 -7.73369409e-02 
 1.08350000e-07  1.08350000e-07  8.54335354e-01  1.15000000e+00 -7.79115334e-02 
 1.08450000e-07  1.08450000e-07  8.54366312e-01  1.15000000e+00 -7.84738227e-02 
 1.08550000e-07  1.08550000e-07  8.54396582e-01  1.15000000e+00 -7.90237208e-02 
 1.08650000e-07  1.08650000e-07  8.54426157e-01  1.15000000e+00 -7.95611417e-02 
 1.08750000e-07  1.08750000e-07  8.54455033e-01  1.15000000e+00 -8.00860016e-02 
 1.08850000e-07  1.08850000e-07  8.54483205e-01  1.15000000e+00 -8.05982184e-02 
 1.08950000e-07  1.08950000e-07  8.54510670e-01  1.15000000e+00 -8.10977121e-02 
 1.09050000e-07  1.09050000e-07  8.54537422e-01  1.15000000e+00 -8.15844047e-02 
 1.09150000e-07  1.09150000e-07  8.54563458e-01  1.15000000e+00 -8.20582203e-02 
 1.09250000e-07  1.09250000e-07  8.54588773e-01  1.15000000e+00 -8.25190848e-02 
 1.09350000e-07  1.09350000e-07  8.54613364e-01  1.15000000e+00 -8.29669264e-02 
 1.09450000e-07  1.09450000e-07  8.54637226e-01  1.15000000e+00 -8.34016752e-02 
 1.09550000e-07  1.09550000e-07  8.54660356e-01  1.15000000e+00 -8.38232634e-02 
 1.09650000e-07  1.09650000e-07  8.54682749e-01  1.15000000e+00 -8.42316251e-02 
 1.09750000e-07  1.09750000e-07  8.54704404e-01  1.15000000e+00 -8.46266968e-02 
 1.09850000e-07  1.09850000e-07  8.54725315e-01  1.15000000e+00 -8.50084168e-02 
 1.09950000e-07  1.09950000e-07  8.54745481e-01  1.15000000e+00 -8.53767256e-02 
 1.10050000e-07  1.10050000e-07  8.54764897e-01  1.15000000e+00 -8.57315659e-02 
 1.10150000e-07  1.10150000e-07  8.54783560e-01  1.15000000e+00 -8.60728822e-02 
 1.10250000e-07  1.10250000e-07  8.54801468e-01  1.15000000e+00 -8.64006215e-02 
 1.10350000e-07  1.10350000e-07  8.54818618e-01  1.15000000e+00 -8.67147326e-02 
 1.10450000e-07  1.10450000e-07  8.54835007e-01  1.15000000e+00 -8.70151667e-02 
 1.10550000e-07  1.10550000e-07  8.54850633e-01  1.15000000e+00 -8.73018769e-02 
 1.10650000e-07  1.10650000e-07  8.54865493e-01  1.15000000e+00 -8.75748185e-02 
 1.10750000e-07  1.10750000e-07  8.54879584e-01  1.15000000e+00 -8.78339492e-02 
 1.10850000e-07  1.10850000e-07  8.54892905e-01  1.15000000e+00 -8.80792285e-02 
 1.10950000e-07  1.10950000e-07  8.54905453e-01  1.15000000e+00 -8.83106182e-02 
 1.11050000e-07  1.11050000e-07  8.54917226e-01  1.15000000e+00 -8.85280824e-02 
 1.11150000e-07  1.11150000e-07  8.54928223e-01  1.15000000e+00 -8.87315871e-02 
 1.11250000e-07  1.11250000e-07  8.54938442e-01  1.15000000e+00 -8.89211008e-02 
 1.11350000e-07  1.11350000e-07  8.54947881e-01  1.15000000e+00 -8.90965939e-02 
 1.11450000e-07  1.11450000e-07  8.54956538e-01  1.15000000e+00 -8.92580390e-02 
 1.11550000e-07  1.11550000e-07  8.54964413e-01  1.15000000e+00 -8.94054112e-02 
 1.11650000e-07  1.11650000e-07  8.54971504e-01  1.15000000e+00 -8.95386874e-02 
 1.11750000e-07  1.11750000e-07  8.54977810e-01  1.15000000e+00 -8.96578469e-02 
 1.11850000e-07  1.11850000e-07  8.54983330e-01  1.15000000e+00 -8.97628712e-02 
 1.11950000e-07  1.11950000e-07  8.54988063e-01  1.15000000e+00 -8.98537439e-02 
 1.12050000e-07  1.12050000e-07  8.54992008e-01  1.15000000e+00 -8.99304509e-02 
 1.12150000e-07  1.12150000e-07  8.54995165e-01  1.15000000e+00 -8.99929803e-02 
 1.12250000e-07  1.12250000e-07  8.54997533e-01  1.15000000e+00 -9.00413223e-02 
 1.12350000e-07  1.12350000e-07  8.54999112e-01  1.15000000e+00 -9.00754695e-02 
 1.12450000e-07  1.12450000e-07  8.54999901e-01  1.15000000e+00 -9.00954164e-02 
 1.12550000e-07  1.12550000e-07  8.54999901e-01  1.15000000e+00 -9.01011600e-02 
 1.12650000e-07  1.12650000e-07  8.54999112e-01  1.15000000e+00 -9.00926995e-02 
 1.12750000e-07  1.12750000e-07  8.54997533e-01  1.15000000e+00 -9.00700360e-02 
 1.12850000e-07  1.12850000e-07  8.54995165e-01  1.15000000e+00 -9.00331732e-02 
 1.12950000e-07  1.12950000e-07  8.54992008e-01  1.15000000e+00 -8.99821168e-02 
 1.13050000e-07  1.13050000e-07  8.54988063e-01  1.15000000e+00 -8.99168746e-02 
 1.13150000e-07  1.13150000e-07  8.54983330e-01  1.15000000e+00 -8.98374569e-02 
 1.13250000e-07  1.13250000e-07  8.54977810e-01  1.15000000e+00 -8.97438761e-02 
 1.13350000e-07  1.13350000e-07  8.54971504e-01  1.15000000e+00 -8.96361465e-02 
 1.13450000e-07  1.13450000e-07  8.54964413e-01  1.15000000e+00 -8.95142851e-02 
 1.13550000e-07  1.13550000e-07  8.54956538e-01  1.15000000e+00 -8.93783108e-02 
 1.13650000e-07  1.13650000e-07  8.54947881e-01  1.15000000e+00 -8.92282446e-02 
 1.13750000e-07  1.13750000e-07  8.54938442e-01  1.15000000e+00 -8.90641101e-02 
 1.13850000e-07  1.13850000e-07  8.54928223e-01  1.15000000e+00 -8.88859326e-02 
 1.13950000e-07  1.13950000e-07  8.54917226e-01  1.15000000e+00 -8.86937400e-02 
 1.14050000e-07  1.14050000e-07  8.54905453e-01  1.15000000e+00 -8.84875621e-02 
 1.14150000e-07  1.14150000e-07  8.54892905e-01  1.15000000e+00 -8.82674310e-02 
 1.14250000e-07  1.14250000e-07  8.54879584e-01  1.15000000e+00 -8.80333810e-02 
 1.14350000e-07  1.14350000e-07  8.54865493e-01  1.15000000e+00 -8.77854485e-02 
 1.14450000e-07  1.14450000e-07  8.54850633e-01  1.15000000e+00 -8.75236721e-02 
 1.14550000e-07  1.14550000e-07  8.54835007e-01  1.15000000e+00 -8.72480925e-02 
 1.14650000e-07  1.14650000e-07  8.54818618e-01  1.15000000e+00 -8.69587528e-02 
