 time            time            v(n1)           v(n2)           v(n3)           i(vdd)         
 1.63202800e-08  1.63202800e-08  8.16694778e-02  1.21969449e+00  1.80345395e+00 -2.32025962e-03 
 1.63212800e-08  1.63212800e-08  7.81127294e-02  1.25529454e+00  1.77490097e+00 -2.23189390e-03 
 1.63222800e-08  1.63222800e-08  7.50750522e-02  1.29109931e+00  1.73795962e+00 -2.20227491e-03 
 1.63232800e-08  1.63232800e-08  7.25852490e-02  1.32761068e+00  1.69123258e+00 -2.08858543e-03 
 1.63242800e-08  1.63242800e-08  6.98979072e-02  1.36120360e+00  1.63903732e+00 -2.07817991e-03 
 1.63252800e-08  1.63252800e-08  6.70861590e-02  1.39218999e+00  1.58246830e+00 -2.01385741e-03 
 1.63262800e-08  1.63262800e-08  6.42075910e-02  1.42082854e+00  1.52267105e+00 -2.05417445e-03 
 1.63272800e-08  1.63272800e-08  6.12840148e-02  1.44724102e+00  1.45997273e+00 -1.99533148e-03 
 1.63282800e-08  1.63282800e-08  5.83377775e-02  1.47155539e+00  1.39470142e+00 -2.04125573e-03 
 1.63292800e-08  1.63292800e-08  5.53880182e-02  1.49389032e+00  1.32704555e+00 -1.98157938e-03 
 1.63302800e-08  1.63302800e-08  5.24521379e-02  1.51434313e+00  1.25692976e+00 -2.02225195e-03 
 1.63312800e-08  1.63312800e-08  4.95555803e-02  1.53302704e+00  1.18440449e+00 -1.97682693e-03 
 1.63322800e-08  1.63322800e-08  4.67279477e-02  1.55007978e+00  1.10977911e+00 -2.05143545e-03 
 1.63332800e-08  1.63332800e-08  4.38998923e-02  1.56515278e+00  1.03415466e+00 -2.03468955e-03 
 1.63342800e-08  1.63342800e-08  4.10538331e-02  1.57811161e+00  9.59037976e-01 -2.12342132e-03 
 1.63352800e-08  1.63352800e-08  3.83032774e-02  1.58947819e+00  8.85453258e-01 -2.11296638e-03 
 1.63362800e-08  1.63362800e-08  3.57286524e-02  1.59969100e+00  8.14236586e-01 -2.20658146e-03 
 1.63372800e-08  1.63372800e-08  3.33765464e-02  1.60907974e+00  7.46075466e-01 -2.19823060e-03 
 1.63382800e-08  1.63382800e-08  3.12694741e-02  1.61789079e+00  6.81505847e-01 -2.29032574e-03 
 1.63392800e-08  1.63392800e-08  2.94129599e-02  1.62630436e+00  6.20918682e-01 -2.27629367e-03 
 1.63402800e-08  1.63402800e-08  2.78012554e-02  1.63444783e+00  5.64571510e-01 -2.35809163e-03 
 1.63412800e-08  1.63412800e-08  2.64235659e-02  1.64240534e+00  5.12589835e-01 -2.32756534e-03 
 1.63422800e-08  1.63422800e-08  2.52831167e-02  1.64999736e+00  4.63324889e-01 -2.38241033e-03 
 1.63432800e-08  1.63432800e-08  2.43466746e-02  1.65721716e+00  4.16536740e-01 -2.34227709e-03 
 1.63442800e-08  1.63442800e-08  2.35593286e-02  1.66435781e+00  3.74127019e-01 -2.39806560e-03 
 1.63452800e-08  1.63452800e-08  2.28956813e-02  1.67141341e+00  3.35905939e-01 -2.34553075e-03 
 1.63462800e-08  1.63462800e-08  2.23213313e-02  1.67836295e+00  3.01626975e-01 -2.39818197e-03 
 1.63472800e-08  1.63472800e-08  2.18025000e-02  1.68517739e+00  2.70997366e-01 -2.34790846e-03 
 1.63482800e-08  1.63482800e-08  2.13221062e-02  1.69183306e+00  2.43737404e-01 -2.39609776e-03 
 1.63492800e-08  1.63492800e-08  2.08676980e-02  1.69830668e+00  2.19562212e-01 -2.34158699e-03 
 1.63502800e-08  1.63502800e-08  2.04300886e-02  1.70457642e+00  1.98187769e-01 -2.38655622e-03 
 1.63512800e-08  1.63512800e-08  2.00026403e-02  1.71062382e+00  1.79343440e-01 -2.32879471e-03 
 1.63522800e-08  1.63522800e-08  1.95582080e-02  1.71642960e+00  1.62775577e-01 -2.37578348e-03 
 1.63532800e-08  1.63532800e-08  1.90440513e-02  1.72197440e+00  1.48256831e-01 -2.33124253e-03 
 1.63542800e-08  1.63542800e-08  1.84036836e-02  1.72734531e+00  1.36294003e-01 -2.38650821e-03 
 1.63552800e-08  1.63552800e-08  1.75818515e-02  1.73255996e+00  1.26966793e-01 -2.33809715e-03 
 1.63562800e-08  1.63562800e-08  1.65375688e-02  1.73751314e+00  1.19492167e-01 -2.38909344e-03 
 1.63572800e-08  1.63572800e-08  1.52513940e-02  1.74214971e+00  1.13337191e-01 -2.33939463e-03 
 1.63582800e-08  1.63582800e-08  1.37182436e-02  1.74644307e+00  1.08112850e-01 -2.39028170e-03 
 1.63592800e-08  1.63592800e-08  1.19422201e-02  1.75038547e+00  1.03532289e-01 -2.34031932e-03 
 1.63602800e-08  1.63602800e-08  9.93251164e-03  1.75398155e+00  9.93838997e-02 -2.38980053e-03 
 1.63612800e-08  1.63612800e-08  7.70002246e-03  1.75724379e+00  9.55128179e-02 -2.33652929e-03 
 1.63622800e-08  1.63622800e-08  5.25442473e-03  1.76018936e+00  9.18075378e-02 -2.38016297e-03 
 1.63632800e-08  1.63632800e-08  2.60116415e-03  1.76283765e+00  8.81899929e-02 -2.31786525e-03 
 1.63642800e-08  1.63642800e-08 -2.62752328e-04  1.76520824e+00  8.46085068e-02 -2.34839482e-03 
 1.63652800e-08  1.63652800e-08 -3.35867685e-03  1.76731862e+00  8.10355318e-02 -2.26697950e-03 
 1.63662800e-08  1.63662800e-08 -6.76638156e-03  1.76917970e+00  7.74915656e-02 -2.26821345e-03 
 1.63672800e-08  1.63672800e-08 -1.10226843e-02  1.77077642e+00  7.44704526e-02 -2.14775753e-03 
 1.63682800e-08  1.63682800e-08 -1.62303776e-02  1.77211479e+00  7.19785427e-02 -2.12508625e-03 
 1.63692800e-08  1.63692800e-08 -2.16947270e-02  1.77325847e+00  6.92964905e-02 -2.02840921e-03 
 1.63702800e-08  1.63702800e-08 -2.72641484e-02  1.77426627e+00  6.64964263e-02 -2.05915785e-03 
 1.63712800e-08  1.63712800e-08 -3.28392245e-02  1.77517777e+00  6.36294645e-02 -2.00522569e-03 
 1.63722800e-08  1.63722800e-08 -3.84402438e-02  1.77600052e+00  6.07180719e-02 -2.04148989e-03 
 1.63732800e-08  1.63732800e-08 -4.40897871e-02  1.77674108e+00  5.77850085e-02 -1.99315746e-03 
 1.63742800e-08  1.63742800e-08 -4.98195638e-02  1.77740302e+00  5.48486499e-02 -2.02622475e-03 
 1.63752800e-08  1.63752800e-08 -5.55154313e-02  1.77801913e+00  5.19276056e-02 -1.97444034e-03 
 1.63762800e-08  1.63762800e-08 -6.08469896e-02  1.77866370e+00  4.90492358e-02 -2.02636785e-03 
 1.63772800e-08  1.63772800e-08 -6.54119412e-02  1.77941721e+00  4.62368633e-02 -2.00890280e-03 
 1.63782800e-08  1.63782800e-08 -6.86737130e-02  1.78036484e+00  4.34154765e-02 -2.08733376e-03 
 1.63792800e-08  1.63792800e-08 -7.00720916e-02  1.78159758e+00  4.05817334e-02 -2.08181222e-03 
 1.63802800e-08  1.63802800e-08 -6.91665159e-02  1.78319064e+00  3.78580434e-02 -2.16649327e-03 
 1.63812800e-08  1.63812800e-08 -6.55654581e-02  1.78519513e+00  3.53188082e-02 -2.16551173e-03 
 1.63822800e-08  1.63822800e-08 -5.89273089e-02  1.78764312e+00  3.30064833e-02 -2.25179699e-03 
 1.63832800e-08  1.63832800e-08 -4.89538243e-02  1.79055282e+00  3.09406379e-02 -2.24869638e-03 
 1.63842800e-08  1.63842800e-08 -3.53771538e-02  1.79393440e+00  2.91247752e-02 -2.32863466e-03 
 1.63852800e-08  1.63852800e-08 -1.79325105e-02  1.79779793e+00  2.75519345e-02 -2.31447334e-03 
 1.63862800e-08  1.63862800e-08  3.77420453e-03  1.80218188e+00  2.62115314e-02 -2.37648651e-03 
 1.63872800e-08  1.63872800e-08  3.22922894e-02  1.80756088e+00  2.51033020e-02 -2.33643494e-03 
 1.63882800e-08  1.63882800e-08  6.79498485e-02  1.81392106e+00  2.41921654e-02 -2.39053015e-03 
 1.63892800e-08  1.63892800e-08  1.08150783e-01  1.82067187e+00  2.34259384e-02 -2.35070907e-03 
 1.63902800e-08  1.63902800e-08  1.52720811e-01  1.82777720e+00  2.27794980e-02 -2.39245326e-03 
 1.63912800e-08  1.63912800e-08  2.01086585e-01  1.83513061e+00  2.22174200e-02 -2.35080000e-03 
 1.63922800e-08  1.63922800e-08  2.52564885e-01  1.84262026e+00  2.17069978e-02 -2.39484112e-03 
 1.63932800e-08  1.63932800e-08  3.06797590e-01  1.85021684e+00  2.12329348e-02 -2.34807254e-03 
 1.63942800e-08  1.63942800e-08  3.63436151e-01  1.85790032e+00  2.07832359e-02 -2.38801986e-03 
 1.63952800e-08  1.63952800e-08  4.22149743e-01  1.86566006e+00  2.03491564e-02 -2.33817196e-03 
 1.63962800e-08  1.63962800e-08  4.82704839e-01  1.87348074e+00  1.99231401e-02 -2.37495672e-03 
 1.63972800e-08  1.63972800e-08  5.44926238e-01  1.88117708e+00  1.94742061e-02 -2.32845439e-03 
 1.63982800e-08  1.63982800e-08  6.08395629e-01  1.88833879e+00  1.89475183e-02 -2.37919187e-03 
 1.63992800e-08  1.63992800e-08  6.71830472e-01  1.89437186e+00  1.82864362e-02 -2.33923030e-03 
 1.64002800e-08  1.64002800e-08  7.34103425e-01  1.89875199e+00  1.74369975e-02 -2.38526415e-03 
 1.64012800e-08  1.64012800e-08  7.94815844e-01  1.90114481e+00  1.63615556e-02 -2.34156228e-03 
 1.64022800e-08  1.64022800e-08  8.53607262e-01  1.90125623e+00  1.50429063e-02 -2.38655678e-03 
 1.64032800e-08  1.64032800e-08  9.10182059e-01  1.89883424e+00  1.34774398e-02 -2.34278944e-03 
 1.64042800e-08  1.64042800e-08  9.64307324e-01  1.89366336e+00  1.16701351e-02 -2.38741435e-03 
 1.64052800e-08  1.64052800e-08  1.01580770e+00  1.88555743e+00  9.63057408e-03 -2.34202197e-03 
 1.64062800e-08  1.64062800e-08  1.06455912e+00  1.87435061e+00  7.36964632e-03 -2.38302849e-03 
 1.64072800e-08  1.64072800e-08  1.11048247e+00  1.85988607e+00  4.89662733e-03 -2.33139683e-03 
 1.64082800e-08  1.64082800e-08  1.15353845e+00  1.84199981e+00  2.21611608e-03 -2.36288771e-03 
 1.64092800e-08  1.64092800e-08  1.19372687e+00  1.82049070e+00 -6.76534592e-04 -2.29749282e-03 
 1.64102800e-08  1.64102800e-08  1.23110964e+00  1.79503606e+00 -3.80687564e-03 -2.30878601e-03 
 1.64112800e-08  1.64112800e-08  1.26602658e+00  1.76482442e+00 -7.27310127e-03 -2.21209526e-03 
 1.64122800e-08  1.64122800e-08  1.30123319e+00  1.72611707e+00 -1.15925815e-02 -2.18738440e-03 
 1.64132800e-08  1.64132800e-08  1.33696364e+00  1.67790876e+00 -1.68380572e-02 -2.06957075e-03 
 1.64142800e-08  1.64142800e-08  1.36984757e+00  1.62445852e+00 -2.23240023e-02 -2.07330567e-03 
 1.64152800e-08  1.64152800e-08  1.40020204e+00  1.56697377e+00 -2.78968298e-02 -2.01068709e-03 
 1.64162800e-08  1.64162800e-08  1.42823673e+00  1.50634716e+00 -3.34771390e-02 -2.05078331e-03 
 1.64172800e-08  1.64172800e-08  1.45407619e+00  1.44290745e+00 -3.90854751e-02 -1.99370413e-03 
 1.64182800e-08  1.64182800e-08  1.47785014e+00  1.37698135e+00 -4.47448267e-02 -2.03938949e-03 
 1.64192800e-08  1.64192800e-08  1.49966862e+00  1.30865259e+00 -5.04815999e-02 -1.97745680e-03 
 1.64202800e-08  1.64202800e-08  1.51963034e+00  1.23784255e+00 -5.61575410e-02 -2.02111631e-03 
 1.64212800e-08  1.64212800e-08  1.53785950e+00  1.16470716e+00 -6.14229280e-02 -1.98147113e-03 
 1.64222800e-08  1.64222800e-08  1.55439194e+00  1.08967953e+00 -6.58617082e-02 -2.05939328e-03 
 1.64232800e-08  1.64232800e-08  1.56888389e+00  1.01402919e+00 -6.89327392e-02 -2.04459485e-03 
 1.64242800e-08  1.64242800e-08  1.58136213e+00  9.39221343e-01 -7.00869761e-02 -2.13308816e-03 
 1.64252800e-08  1.64252800e-08  1.59237831e+00  8.66183432e-01 -6.88892832e-02 -2.12441791e-03 
 1.64262800e-08  1.64262800e-08  1.60233813e+00  7.95713536e-01 -6.49540557e-02 -2.21716222e-03 
 1.64272800e-08  1.64272800e-08  1.61154715e+00  7.28458439e-01 -5.79451288e-02 -2.20969779e-03 
 1.64282800e-08  1.64282800e-08  1.62023263e+00  6.64914377e-01 -4.75685814e-02 -2.29985481e-03 
 1.64292800e-08  1.64292800e-08  1.62855954e+00  6.05435324e-01 -3.35587804e-02 -2.28552655e-03 
 1.64302800e-08  1.64302800e-08  1.63664305e+00  5.50244954e-01 -1.56476562e-02 -2.36401853e-03 
 1.64312800e-08  1.64312800e-08  1.64455432e+00  4.99412939e-01  6.61073032e-03 -2.33046427e-03 
 1.64322800e-08  1.64322800e-08  1.65209992e+00  4.51266011e-01  3.56951873e-02 -2.38430034e-03 
 1.64332800e-08  1.64332800e-08  1.65927337e+00  4.05577065e-01  7.18480615e-02 -2.34428184e-03 
 1.64342800e-08  1.64342800e-08  1.66636767e+00  3.64212019e-01  1.12528092e-01 -2.39746110e-03 
 1.64352800e-08  1.64352800e-08  1.67337618e+00  3.26985964e-01  1.57523596e-01 -2.34582434e-03 
 1.64362800e-08  1.64362800e-08  1.68027452e+00  2.93636296e-01  2.06245902e-01 -2.39766492e-03 
 1.64372800e-08  1.64372800e-08  1.68703352e+00  2.63867781e-01  2.58042195e-01 -2.34762357e-03 
 1.64382800e-08  1.64382800e-08  1.69362976e+00  2.37400380e-01  3.12554841e-01 -2.39445633e-03 
 1.64392800e-08  1.64392800e-08  1.70003995e+00  2.13948163e-01  3.69436784e-01 -2.34043049e-03 
 1.64402800e-08  1.64402800e-08  1.70624262e+00  1.93228115e-01  4.28359385e-01 -2.38429146e-03 
 1.64412800e-08  1.64412800e-08  1.71221981e+00  1.74974997e-01  4.89104788e-01 -2.32727378e-03 
 1.64422800e-08  1.64422800e-08  1.71795131e+00  1.58937233e-01  5.51496397e-01 -2.37551328e-03 
 1.64432800e-08  1.64432800e-08  1.72344715e+00  1.45094186e-01  6.15000575e-01 -2.33273355e-03 
 1.64442800e-08  1.64442800e-08  1.72877635e+00  1.33843942e-01  6.78336199e-01 -2.38620033e-03 
 1.64452800e-08  1.64452800e-08  1.73392025e+00  1.25015447e-01  7.40467562e-01 -2.33825439e-03 
 1.64462800e-08  1.64462800e-08  1.73878780e+00  1.17897058e-01  8.00997987e-01 -2.38835903e-03 
 1.64472800e-08  1.64472800e-08  1.74333160e+00  1.11994924e-01  8.59573643e-01 -2.33954522e-03 
 1.64482800e-08  1.64482800e-08  1.74753012e+00  1.06947317e-01  9.15905569e-01 -2.38960423e-03 
 1.64492800e-08  1.64492800e-08  1.75137894e+00  1.02487262e-01  9.69767081e-01 -2.34032925e-03 
 1.64502800e-08  1.64502800e-08  1.75488477e+00  9.84180493e-02  1.02098844e+00 -2.38858707e-03 
 1.64512800e-08  1.64512800e-08  1.75806140e+00  9.45961560e-02  1.06945052e+00 -2.33544932e-03 
 1.64522800e-08  1.64522800e-08  1.76092663e+00  9.09187967e-02  1.11507857e+00 -2.37715995e-03 
 1.64532800e-08  1.64532800e-08  1.76349998e+00  8.73146904e-02  1.15783721e+00 -2.31412033e-03 
 1.64542800e-08  1.64542800e-08  1.76580074e+00  8.37377838e-02  1.19773082e+00 -2.34153792e-03 
 1.64552800e-08  1.64552800e-08  1.76784531e+00  8.01674861e-02  1.23483252e+00 -2.25742843e-03 
 1.64562800e-08  1.64562800e-08  1.76964121e+00  7.66553283e-02  1.26956484e+00 -2.25183811e-03 
 1.64572800e-08  1.64572800e-08  1.77117803e+00  7.36725782e-02  1.30461685e+00 -2.13431832e-03 
 1.64582800e-08  1.64582800e-08  1.77246617e+00  7.11738522e-02  1.34008131e+00 -2.11008648e-03 
 1.64592800e-08  1.64592800e-08  1.77357157e+00  6.84950019e-02  1.37272634e+00 -2.02450209e-03 
 1.64602800e-08  1.64602800e-08  1.77455254e+00  6.57079118e-02  1.40286861e+00 -2.05682550e-03 
 1.64612800e-08  1.64612800e-08  1.77543897e+00  6.28544811e-02  1.43070092e+00 -2.00249529e-03 
 1.64622800e-08  1.64622800e-08  1.77623829e+00  5.99579301e-02  1.45634867e+00 -2.04037588e-03 
 1.64632800e-08  1.64632800e-08  1.77695684e+00  5.70414633e-02  1.47994209e+00 -1.99162501e-03 
 1.64642800e-08  1.64642800e-08  1.77760027e+00  5.41225263e-02  1.50158820e+00 -2.02346672e-03 
 1.64652800e-08  1.64652800e-08  1.77820994e+00  5.12212719e-02  1.52138615e+00 -1.97382540e-03 
 1.64662800e-08  1.64662800e-08  1.77886578e+00  4.83673945e-02  1.53946384e+00 -2.03054637e-03 
 1.64672800e-08  1.64672800e-08  1.77964784e+00  4.55586594e-02  1.55580267e+00 -2.01496230e-03 
 1.64682800e-08  1.64682800e-08  1.78064327e+00  4.27355616e-02  1.57008685e+00 -2.09522277e-03 
 1.64692800e-08  1.64692800e-08  1.78194164e+00  3.99282140e-02  1.58241429e+00 -2.08926821e-03 
 1.64702800e-08  1.64702800e-08  1.78361282e+00  3.72478245e-02  1.59332097e+00 -2.17554571e-03 
 1.64712800e-08  1.64712800e-08  1.78570360e+00  3.47615459e-02  1.60320244e+00 -2.17360479e-03 
 1.64722800e-08  1.64722800e-08  1.78824279e+00  3.25066645e-02  1.61235644e+00 -2.26076842e-03 
 1.64732800e-08  1.64732800e-08  1.79124644e+00  3.04991009e-02  1.62100404e+00 -2.25586826e-03 
 1.64742800e-08  1.64742800e-08  1.79472390e+00  2.87399056e-02  1.62930524e+00 -2.33575815e-03 
 1.64752800e-08  1.64752800e-08  1.79868698e+00  2.72207655e-02  1.63737122e+00 -2.31870314e-03 
 1.64762800e-08  1.64762800e-08  1.80319690e+00  2.59323675e-02  1.64526748e+00 -2.37816172e-03 
 1.64772800e-08  1.64772800e-08  1.80869692e+00  2.48682734e-02  1.65279687e+00 -2.33781421e-03 
 1.64782800e-08  1.64782800e-08  1.81514026e+00  2.39906021e-02  1.65995611e+00 -2.39202844e-03 
 1.64792800e-08  1.64792800e-08  1.82196659e+00  2.32523803e-02  1.66703628e+00 -2.35000532e-03 
 1.64802800e-08  1.64802800e-08  1.82912803e+00  2.26272061e-02  1.67402982e+00 -2.39330222e-03 
 1.64812800e-08  1.64812800e-08  1.83651584e+00  2.20798394e-02  1.68091154e+00 -2.35033254e-03 
 1.64822800e-08  1.64822800e-08  1.84403278e+00  2.15806474e-02  1.68765257e+00 -2.39464660e-03 
 1.64832800e-08  1.64832800e-08  1.85165135e+00  2.11149747e-02  1.69422933e+00 -2.34675413e-03 
 1.64842800e-08  1.64842800e-08  1.85935342e+00  2.06714774e-02  1.70061858e+00 -2.38716971e-03 
 1.64852800e-08  1.64852800e-08  1.86713014e+00  2.02420269e-02  1.70679901e+00 -2.33638980e-03 
 1.64862800e-08  1.64862800e-08  1.87494869e+00  1.98168391e-02  1.71275274e+00 -2.37401272e-03 
 1.64872800e-08  1.64872800e-08  1.88258483e+00  1.93598277e-02  1.71845929e+00 -2.32844179e-03 
 1.64882800e-08  1.64882800e-08  1.88957323e+00  1.88141266e-02  1.72393833e+00 -2.38035931e-03 
 1.64892800e-08  1.64892800e-08  1.89532678e+00  1.81230604e-02  1.72925293e+00 -2.33898132e-03 
 1.64902800e-08  1.64902800e-08  1.89936224e+00  1.72347774e-02  1.73437289e+00 -2.38547203e-03 
 1.64912800e-08  1.64912800e-08  1.90135224e+00  1.61160135e-02  1.73921166e+00 -2.34101542e-03 
 1.64922800e-08  1.64922800e-08  1.90101082e+00  1.47525028e-02  1.74372438e+00 -2.38676258e-03 
 1.64932800e-08  1.64932800e-08  1.89809321e+00  1.31425549e-02  1.74789119e+00 -2.34226741e-03 
 1.64942800e-08  1.64942800e-08  1.89239000e+00  1.12922675e-02  1.75170874e+00 -2.38747406e-03 
 1.64952800e-08  1.64952800e-08  1.88371953e+00  9.21169002e-03  1.75518446e+00 -2.34103249e-03 
 1.64962800e-08  1.64962800e-08  1.87191860e+00  6.91162247e-03  1.75833252e+00 -2.38217758e-03 
 1.64972800e-08  1.64972800e-08  1.85683051e+00  4.40071725e-03  1.76117094e+00 -2.32893915e-03 
 1.64982800e-08  1.64982800e-08  1.83828735e+00  1.68228722e-03  1.76371928e+00 -2.35986789e-03 
 1.64992800e-08  1.64992800e-08  1.81607497e+00 -1.25088272e-03  1.76599669e+00 -2.29189834e-03 
 1.65002800e-08  1.65002800e-08  1.78982665e+00 -4.43121787e-03  1.76801916e+00 -2.30103255e-03 
 1.65012800e-08  1.65012800e-08  1.75840560e+00 -8.00421071e-03  1.76979150e+00 -2.19714094e-03 
 1.65022800e-08  1.65022800e-08  1.71836163e+00 -1.24397542e-02  1.77130631e+00 -2.17625127e-03 
 1.65032800e-08  1.65032800e-08  1.66920640e+00 -1.77368839e-02  1.77257748e+00 -2.05755769e-03 
 1.65042800e-08  1.65042800e-08  1.61498524e+00 -2.32506544e-02  1.77367033e+00 -2.07014010e-03 
 1.65052800e-08  1.65052800e-08  1.55695262e+00 -2.88248551e-02  1.77464293e+00 -2.00912821e-03 
 1.65062800e-08  1.65062800e-08  1.49583180e+00 -3.44098867e-02  1.77552148e+00 -2.04856282e-03 
 1.65072800e-08  1.65072800e-08  1.43195227e+00 -4.00265676e-02  1.77631339e+00 -1.99312154e-03 
 1.65082800e-08  1.65082800e-08  1.36563956e+00 -4.56983980e-02  1.77702493e+00 -2.03812546e-03 
 1.65092800e-08  1.65092800e-08  1.29691109e+00 -5.14390338e-02  1.77766300e+00 -1.97572434e-03 
 1.65102800e-08  1.65102800e-08  1.22568624e+00 -5.70752172e-02  1.77827211e+00 -2.02080790e-03 
 1.65112800e-08  1.65112800e-08  1.15218806e+00 -6.22340918e-02  1.77893377e+00 -1.98540477e-03 
 1.65122800e-08  1.65122800e-08  1.07698769e+00 -6.64786299e-02  1.77972809e+00 -2.06426203e-03 
 1.65132800e-08  1.65132800e-08  1.00141210e+00 -6.92616500e-02  1.78074282e+00 -2.05129169e-03 
 1.65142800e-08  1.65142800e-08  9.26841406e-01 -7.00517271e-02  1.78206678e+00 -2.13907626e-03 
 1.65152800e-08  1.65152800e-08  8.54183858e-01 -6.84217375e-02  1.78376789e+00 -2.13201806e-03 
 1.65162800e-08  1.65162800e-08  7.84212701e-01 -6.39946107e-02  1.78589141e+00 -2.22360862e-03 
 1.65172800e-08  1.65172800e-08  7.17549339e-01 -5.64418925e-02  1.78846498e+00 -2.21716222e-03 
 1.65182800e-08  1.65182800e-08  6.54665552e-01 -4.54755940e-02  1.79150392e+00 -2.30547705e-03 
 1.65192800e-08  1.65192800e-08  5.95892739e-01 -3.08326326e-02  1.79501736e+00 -2.29140845e-03 
 1.65202800e-08  1.65202800e-08  5.41433627e-01 -1.22377045e-02  1.79901803e+00 -2.36714315e-03 
 1.65212800e-08  1.65212800e-08  4.91293603e-01  1.08803750e-02  1.80358100e+00 -2.33145523e-03 
 1.65222800e-08  1.65222800e-08  4.43801245e-01  4.08450741e-02  1.80913178e+00 -2.38543969e-03 
 1.65232800e-08  1.65232800e-08  3.98796210e-01  7.77154070e-02  1.81560507e+00 -2.34557416e-03 
 1.65242800e-08  1.65242800e-08  3.58088084e-01  1.19091380e-01  1.82245894e+00 -2.39668035e-03 
 1.65252800e-08  1.65252800e-08  3.21483192e-01  1.64701293e-01  1.82964050e+00 -2.34663954e-03 
 1.65262800e-08  1.65262800e-08  2.88711272e-01  2.13934570e-01  1.83704023e+00 -2.39713478e-03 
 1.65272800e-08  1.65272800e-08  2.59478491e-01  2.66185612e-01  1.84456661e+00 -2.34760134e-03 
 1.65282800e-08  1.65282800e-08  2.33502943e-01  3.21097721e-01  1.85219281e+00 -2.39324637e-03 
 1.65292800e-08  1.65292800e-08  2.10498411e-01  3.78326202e-01  1.85990139e+00 -2.33988754e-03 
 1.65302800e-08  1.65302800e-08  1.90182808e-01  4.37545717e-01  1.86768419e+00 -2.38271662e-03 
 1.65312800e-08  1.65312800e-08  1.72294384e-01  4.98560702e-01  1.87549973e+00 -2.32678053e-03 
 1.65322800e-08  1.65322800e-08  1.56583034e-01  5.61192454e-01  1.88310906e+00 -2.37553557e-03 
 1.65332800e-08  1.65332800e-08  1.43151215e-01  6.24738381e-01  1.89002805e+00 -2.33382391e-03 
 1.65342800e-08  1.65342800e-08  1.32331151e-01  6.87919702e-01  1.89567233e+00 -2.38589366e-03 
 1.65352800e-08  1.65352800e-08  1.23805083e-01  7.49834294e-01  1.89957411e+00 -2.33860654e-03 
 1.65362800e-08  1.65362800e-08  1.16902846e-01  8.10089340e-01  1.90140876e+00 -2.38782842e-03 
 1.65372800e-08  1.65372800e-08  1.11153980e-01  8.68340911e-01  1.90089337e+00 -2.33989578e-03 
 1.65382800e-08  1.65382800e-08  1.06213257e-01  9.24309849e-01  1.89778587e+00 -2.38907910e-03 
 1.65392800e-08  1.65392800e-08  1.01825808e-01  9.77778588e-01  1.89187909e+00 -2.34053353e-03 
 1.65402800e-08  1.65402800e-08  9.78040291e-02  1.02858557e+00  1.88299300e+00 -2.38764265e-03 
