 time            time            v(n1)           v(n2)           v(n3)           v(n4)           v(n5)          
 1.82018580e-08  1.82018580e-08  2.84398931e-01  1.00834788e+00  2.55354736e+00  1.78708530e-02  2.43635904e+00 
 1.82028580e-08  1.82028580e-08  2.72456478e-01  1.05558667e+00  2.55166011e+00  1.69997246e-02  2.43902839e+00 
 1.82038580e-08  1.82038580e-08  2.61284462e-01  1.10243747e+00  2.54892726e+00  1.61113444e-02  2.44159818e+00 
 1.82048580e-08  1.82048580e-08  2.50810877e-01  1.14879269e+00  2.54529106e+00  1.52030914e-02  2.44406893e+00 
 1.82058580e-08  1.82058580e-08  2.40971122e-01  1.19455288e+00  2.54069602e+00  1.42726623e-02  2.44644164e+00 
 1.82068580e-08  1.82068580e-08  2.31707084e-01  1.23962706e+00  2.53508875e+00  1.33180234e-02  2.44871772e+00 
 1.82078580e-08  1.82078580e-08  2.22966406e-01  1.28393281e+00  2.52841781e+00  1.23373610e-02  2.45089889e+00 
 1.82088580e-08  1.82088580e-08  2.14701880e-01  1.32739625e+00  2.52063333e+00  1.13290279e-02  2.45298713e+00 
 1.82098580e-08  1.82098580e-08  2.06870939e-01  1.36995202e+00  2.51168661e+00  1.02914868e-02  2.45498463e+00 
 1.82108580e-08  1.82108580e-08  1.99435229e-01  1.41154309e+00  2.50152960e+00  9.22324816e-03  2.45689374e+00 
 1.82118580e-08  1.82118580e-08  1.92360234e-01  1.45212070e+00  2.49011467e+00  8.12283869e-03  2.45871694e+00 
 1.82128580e-08  1.82128580e-08  1.85614963e-01  1.49164433e+00  2.47739500e+00  6.98880465e-03  2.46045679e+00 
 1.82138580e-08  1.82138580e-08  1.79171666e-01  1.53008161e+00  2.46332333e+00  5.81961330e-03  2.46211593e+00 
 1.82148580e-08  1.82148580e-08  1.73005592e-01  1.56740833e+00  2.44784994e+00  4.61349218e-03  2.46369700e+00 
 1.82158580e-08  1.82158580e-08  1.67094806e-01  1.60360884e+00  2.43092061e+00  3.36828742e-03  2.46520266e+00 
 1.82168580e-08  1.82168580e-08  1.61420092e-01  1.63867705e+00  2.41247371e+00  2.08126094e-03  2.46663553e+00 
 1.82178580e-08  1.82178580e-08  1.55964997e-01  1.67261859e+00  2.39243548e+00  7.48771205e-04  2.46799816e+00 
 1.82188580e-08  1.82188580e-08  1.50716136e-01  1.70545547e+00  2.37071169e+00 -6.34276787e-04  2.46929300e+00 
 1.82198580e-08  1.82198580e-08  1.45665162e-01  1.73724612e+00  2.34726597e+00 -2.06889285e-03  2.47052317e+00 
 1.82208580e-08  1.82208580e-08  1.40810252e-01  1.76810190e+00  2.32202896e+00 -3.55857215e-03  2.47169178e+00 
 1.82218580e-08  1.82218580e-08  1.36162167e-01  1.79824742e+00  2.29470755e+00 -5.12247720e-03  2.47280080e+00 
 1.82228580e-08  1.82228580e-08  1.31774006e-01  1.82830424e+00  2.26456553e+00 -6.80980523e-03  2.47385154e+00 
 1.82238580e-08  1.82238580e-08  1.27622480e-01  1.85818017e+00  2.23169555e+00 -8.61063334e-03  2.47484689e+00 
 1.82248580e-08  1.82248580e-08  1.23606210e-01  1.88704551e+00  2.19706515e+00 -1.04556836e-02  2.47579106e+00 
 1.82258580e-08  1.82258580e-08  1.19697341e-01  1.91472772e+00  2.16096383e+00 -1.23262857e-02  2.47668718e+00 
 1.82268580e-08  1.82268580e-08  1.15890849e-01  1.94125446e+00  2.12347827e+00 -1.42189722e-02  2.47753795e+00 
 1.82278580e-08  1.82278580e-08  1.12182470e-01  1.96665505e+00  2.08469363e+00 -1.61308245e-02  2.47834594e+00 
 1.82288580e-08  1.82288580e-08  1.08568352e-01  1.99095824e+00  2.04464675e+00 -1.80574836e-02  2.47911374e+00 
 1.82298580e-08  1.82298580e-08  1.05039875e-01  2.01420277e+00  2.00333898e+00 -1.99845925e-02  2.47984475e+00 
 1.82308580e-08  1.82308580e-08  1.01595435e-01  2.03641870e+00  1.96081375e+00 -2.18591295e-02  2.48054694e+00 
 1.82318580e-08  1.82318580e-08  9.82391657e-02  2.05762792e+00  1.91714194e+00 -2.36093253e-02  2.48123015e+00 
 1.82328580e-08  1.82328580e-08  9.49738814e-02  2.07786375e+00  1.87239362e+00 -2.51586442e-02  2.48190415e+00 
 1.82338580e-08  1.82338580e-08  9.17990069e-02  2.09717614e+00  1.82663035e+00 -2.64439309e-02  2.48257646e+00 
 1.82348580e-08  1.82348580e-08  8.87091566e-02  2.11561229e+00  1.77990392e+00 -2.74155827e-02  2.48325241e+00 
 1.82358580e-08  1.82358580e-08  8.57024333e-02  2.13320015e+00  1.73226571e+00 -2.80066244e-02  2.48393911e+00 
 1.82368580e-08  1.82368580e-08  8.27718988e-02  2.14992106e+00  1.68383037e+00 -2.81435243e-02  2.48464365e+00 
 1.82378580e-08  1.82378580e-08  7.99084648e-02  2.16573338e+00  1.63481027e+00 -2.77449763e-02  2.48537346e+00 
 1.82388580e-08  1.82388580e-08  7.71108872e-02  2.18066059e+00  1.58541409e+00 -2.67302977e-02  2.48613600e+00 
 1.82398580e-08  1.82398580e-08  7.43823252e-02  2.19476427e+00  1.53581017e+00 -2.50224022e-02  2.48693818e+00 
 1.82408580e-08  1.82408580e-08  7.17252649e-02  2.20810113e+00  1.48616078e+00 -2.25455639e-02  2.48778634e+00 
 1.82418580e-08  1.82418580e-08  6.91416153e-02  2.22072366e+00  1.43662072e+00 -1.92258478e-02  2.48868623e+00 
 1.82428580e-08  1.82428580e-08  6.66327762e-02  2.23268061e+00  1.38733645e+00 -1.49914386e-02  2.48964307e+00 
 1.82438580e-08  1.82438580e-08  6.41996952e-02  2.24401722e+00  1.33844532e+00 -9.77287441e-03  2.49066150e+00 
 1.82448580e-08  1.82448580e-08  6.18429160e-02  2.25477557e+00  1.29007497e+00 -3.50317898e-03  2.49174572e+00 
 1.82458580e-08  1.82458580e-08  5.95626211e-02  2.26499470e+00  1.24234294e+00  3.88202478e-03  2.49289942e+00 
 1.82468580e-08  1.82468580e-08  5.73586656e-02  2.27471086e+00  1.19535635e+00  1.24439867e-02  2.49412585e+00 
 1.82478580e-08  1.82478580e-08  5.52306122e-02  2.28395764e+00  1.14921175e+00  2.22407337e-02  2.49542784e+00 
 1.82488580e-08  1.82488580e-08  5.31777687e-02  2.29276612e+00  1.10399510e+00  3.33276407e-02  2.49680789e+00 
 1.82498580e-08  1.82498580e-08  5.11995417e-02  2.30117759e+00  1.05974243e+00  4.57170214e-02  2.49826360e+00 
 1.82508580e-08  1.82508580e-08  4.92946372e-02  2.30921638e+00  1.01652360e+00  5.94586593e-02  2.49979719e+00 
 1.82518580e-08  1.82518580e-08  4.74613115e-02  2.31689250e+00  9.74437717e-01  7.46410282e-02  2.50141542e+00 
 1.82528580e-08  1.82528580e-08  4.56982163e-02  2.32422897e+00  9.33529753e-01  9.13117195e-02  2.50312023e+00 
 1.82538580e-08  1.82538580e-08  4.40038838e-02  2.33124690e+00  8.93834654e-01  1.09518730e-01  2.50491375e+00 
 1.82548580e-08  1.82548580e-08  4.23767570e-02  2.33796551e+00  8.55377244e-01  1.29311949e-01  2.50679857e+00 
 1.82558580e-08  1.82558580e-08  4.08152175e-02  2.34440224e+00  8.18171503e-01  1.50745484e-01  2.50877793e+00 
 1.82568580e-08  1.82568580e-08  3.93173357e-02  2.35057253e+00  7.82216422e-01  1.73848488e-01  2.51085248e+00 
 1.82578580e-08  1.82578580e-08  3.78811601e-02  2.35648976e+00  7.47493432e-01  1.98658749e-01  2.51302424e+00 
 1.82588580e-08  1.82588580e-08  3.65049948e-02  2.36216480e+00  7.13956649e-01  2.25266192e-01  2.51530156e+00 
 1.82598580e-08  1.82598580e-08  3.51876917e-02  2.36757869e+00  6.81179462e-01  2.54207355e-01  2.51774453e+00 
 1.82608580e-08  1.82608580e-08  3.39273643e-02  2.37275322e+00  6.49214933e-01  2.85441725e-01  2.52034393e+00 
 1.82618580e-08  1.82618580e-08  3.27207669e-02  2.37773451e+00  6.18541960e-01  3.18368252e-01  2.52302770e+00 
 1.82628580e-08  1.82628580e-08  3.15647967e-02  2.38252415e+00  5.89154631e-01  3.52892389e-01  2.52578685e+00 
 1.82638580e-08  1.82638580e-08  3.04569988e-02  2.38712968e+00  5.61027684e-01  3.88933058e-01  2.52861425e+00 
 1.82648580e-08  1.82648580e-08  2.93952964e-02  2.39156010e+00  5.34133071e-01  4.26410268e-01  2.53150373e+00 
 1.82658580e-08  1.82658580e-08  2.83777088e-02  2.39582363e+00  5.08440263e-01  4.65245371e-01  2.53445004e+00 
 1.82668580e-08  1.82668580e-08  2.74003078e-02  2.39992766e+00  4.83917555e-01  5.05381063e-01  2.53741916e+00 
 1.82678580e-08  1.82678580e-08  2.64574527e-02  2.40387877e+00  4.60531577e-01  5.46762136e-01  2.54034965e+00 
 1.82688580e-08  1.82688580e-08  2.55440147e-02  2.40768303e+00  4.38246763e-01  5.89315006e-01  2.54318312e+00 
 1.82698580e-08  1.82698580e-08  2.46551619e-02  2.41134606e+00  4.17026523e-01  6.32965680e-01  2.54586142e+00 
 1.82708580e-08  1.82708580e-08  2.37862252e-02  2.41487288e+00  3.96829847e-01  6.77647195e-01  2.54832538e+00 
 1.82718580e-08  1.82718580e-08  2.29327288e-02  2.41826804e+00  3.77613962e-01  7.23302306e-01  2.55051504e+00 
 1.82728580e-08  1.82728580e-08  2.20903598e-02  2.42153621e+00  3.59341232e-01  7.69875384e-01  2.55236862e+00 
 1.82738580e-08  1.82738580e-08  2.12549032e-02  2.42468190e+00  3.41976604e-01  8.17309031e-01  2.55382203e+00 
 1.82748580e-08  1.82748580e-08  2.04201594e-02  2.42773129e+00  3.25848749e-01  8.65062383e-01  2.55474015e+00 
 1.82758580e-08  1.82758580e-08  1.95812454e-02  2.43069645e+00  3.11058803e-01  9.12745734e-01  2.55502677e+00 
 1.82768580e-08  1.82768580e-08  1.87353408e-02  2.43356478e+00  2.97314505e-01  9.60408158e-01  2.55465475e+00 
 1.82778580e-08  1.82778580e-08  1.78785951e-02  2.43633448e+00  2.84512814e-01  1.00792138e+00  2.55355990e+00 
 1.82788580e-08  1.82788580e-08  1.70076111e-02  2.43900472e+00  2.72562922e-01  1.05516303e+00  2.55168000e+00 
 1.82798580e-08  1.82798580e-08  1.61194007e-02  2.44157540e+00  2.61384160e-01  1.10201771e+00  2.54895503e+00 
 1.82808580e-08  1.82808580e-08  1.52113395e-02  2.44404704e+00  2.50904452e-01  1.14837774e+00  2.54532722e+00 
 1.82818580e-08  1.82818580e-08  1.42811217e-02  2.44642062e+00  2.41059133e-01  1.19414362e+00  2.54074107e+00 
 1.82828580e-08  1.82828580e-08  1.33267115e-02  2.44869756e+00  2.31790036e-01  1.23922428e+00  2.53514316e+00 
 1.82838580e-08  1.82838580e-08  1.23462933e-02  2.45087957e+00  2.23044752e-01  1.28353722e+00  2.52848204e+00 
 1.82848580e-08  1.82848580e-08  1.13382186e-02  2.45296864e+00  2.14776030e-01  1.32700850e+00  2.52070781e+00 
 1.82858580e-08  1.82858580e-08  1.03009495e-02  2.45496695e+00  2.06941265e-01  1.36957265e+00  2.51177180e+00 
 1.82868580e-08  1.82868580e-08  9.23299617e-03  2.45687684e+00  1.99502063e-01  1.41117259e+00  2.50162591e+00 
 1.82878580e-08  1.82878580e-08  8.13288510e-03  2.45870080e+00  1.92423876e-01  1.45175948e+00  2.49022255e+00 
 1.82888580e-08  1.82888580e-08  6.99916260e-03  2.46044139e+00  1.85675683e-01  1.49129273e+00  2.47751485e+00 
 1.82898580e-08  1.82898580e-08  5.83029745e-03  2.46210124e+00  1.79229706e-01  1.52973988e+00  2.46345560e+00 
 1.82908580e-08  1.82908580e-08  4.62451988e-03  2.46368301e+00  1.73061165e-01  1.56707666e+00  2.44799509e+00 
 1.82918580e-08  1.82918580e-08  3.37968026e-03  2.46518934e+00  1.67148101e-01  1.60328734e+00  2.43107915e+00 
 1.82928580e-08  1.82928580e-08  2.09304696e-03  2.46662285e+00  1.61471276e-01  1.63836573e+00  2.41264625e+00 
 1.82938580e-08  1.82938580e-08  7.60988525e-04  2.46798610e+00  1.56014208e-01  1.67231734e+00  2.39262275e+00 
 1.82948580e-08  1.82948580e-08 -6.21573372e-04  2.46928155e+00  1.50763483e-01  1.70516400e+00  2.37091468e+00 
 1.82958580e-08  1.82958580e-08 -2.05568763e-03  2.47051229e+00  1.45710698e-01  1.73696372e+00  2.34748510e+00 
 1.82968580e-08  1.82968580e-08 -3.54480960e-03  2.47168145e+00  1.40853954e-01  1.76782718e+00  2.32226522e+00 
 1.82978580e-08  1.82978580e-08 -5.10790201e-03  2.47279100e+00  1.36203829e-01  1.79797733e+00  2.29496480e+00 
 1.82988580e-08  1.82988580e-08 -6.79367224e-03  2.47384226e+00  1.31812709e-01  1.82802903e+00  2.26485485e+00 
 1.82998580e-08  1.82998580e-08 -8.59326094e-03  2.47483810e+00  1.27658779e-01  1.85790367e+00  2.23201303e+00 
 1.83008580e-08  1.83008580e-08 -1.04380656e-02  2.47578273e+00  1.23641581e-01  1.88678028e+00  2.19739684e+00 
 1.83018580e-08  1.83018580e-08 -1.23084554e-02  2.47667927e+00  1.19731832e-01  1.91447350e+00  2.16130891e+00 
 1.83028580e-08  1.83028580e-08 -1.42009591e-02  2.47753045e+00  1.15924496e-01  1.94101098e+00  2.12383593e+00 
 1.83038580e-08  1.83038580e-08 -1.61126529e-02  2.47833881e+00  1.12215306e-01  1.96642203e+00  2.08506309e+00 
 1.83048580e-08  1.83048580e-08 -1.80392798e-02  2.47910696e+00  1.08600405e-01  1.99073540e+00  2.04502792e+00 
 1.83058580e-08  1.83058580e-08 -1.99667300e-02  2.47983826e+00  1.05071162e-01  2.01398985e+00  2.00373189e+00 
 1.83068580e-08  1.83068580e-08 -2.18421457e-02  2.48054066e+00  1.01625967e-01  2.03621540e+00  1.96121772e+00 
 1.83078580e-08  1.83078580e-08 -2.35937848e-02  2.48122400e+00  9.82689555e-02  2.05743391e+00  1.91755633e+00 
 1.83088580e-08  1.83088580e-08 -2.51451375e-02  2.48189806e+00  9.50029274e-02  2.07767855e+00  1.87281781e+00 
 1.83098580e-08  1.83098580e-08 -2.64330633e-02  2.48257036e+00  9.18273096e-02  2.09699930e+00  1.82706381e+00 
 1.83108580e-08  1.83108580e-08 -2.74079698e-02  2.48324624e+00  8.87367313e-02  2.11544355e+00  1.78034616e+00 
 1.83118580e-08  1.83118580e-08 -2.80029049e-02  2.48393279e+00  8.57292932e-02  2.13303924e+00  1.73271625e+00 
 1.83128580e-08  1.83128580e-08 -2.81444385e-02  2.48463712e+00  8.27981401e-02  2.14976847e+00  1.68428751e+00 
 1.83138580e-08  1.83138580e-08 -2.77513043e-02  2.48536666e+00  7.99341571e-02  2.16558941e+00  1.63527176e+00 
 1.83148580e-08  1.83148580e-08 -2.67427664e-02  2.48612885e+00  7.71359944e-02  2.18052464e+00  1.58587830e+00 
 1.83158580e-08  1.83158580e-08 -2.50417280e-02  2.48693062e+00  7.44068181e-02  2.19463578e+00  1.53627557e+00 
 1.83168580e-08  1.83168580e-08 -2.25724486e-02  2.48777831e+00  7.17491205e-02  2.20797958e+00  1.48662587e+00 
 1.83178580e-08  1.83178580e-08 -1.92609745e-02  2.48867769e+00  6.91648157e-02  2.22060858e+00  1.43708409e+00 
 1.83188580e-08  1.83188580e-08 -1.50354694e-02  2.48963396e+00  6.66553081e-02  2.23257156e+00  1.38779677e+00 
 1.83198580e-08  1.83198580e-08 -9.82644842e-03  2.49065179e+00  6.42215495e-02  2.24391379e+00  1.33890134e+00 
 1.83208580e-08  1.83208580e-08 -3.56691191e-03  2.49173537e+00  6.18640873e-02  2.25467737e+00  1.29052554e+00 
 1.83218580e-08  1.83218580e-08  3.80754389e-03  2.49288840e+00  5.95831073e-02  2.26490139e+00  1.24278701e+00 
 1.83228580e-08  1.83228580e-08  1.23581994e-02  2.49411413e+00  5.73784677e-02  2.27462210e+00  1.19579297e+00 
 1.83238580e-08  1.83238580e-08  2.21431096e-02  2.49541539e+00  5.52497339e-02  2.28387313e+00  1.14964006e+00 
 1.83248580e-08  1.83248580e-08  3.32176721e-02  2.49679469e+00  5.31962159e-02  2.29268559e+00  1.10441434e+00 
 1.83258580e-08  1.83258580e-08  4.55942508e-02  2.49824964e+00  5.12173237e-02  2.30110079e+00  1.06015191e+00 
 1.83268580e-08  1.83268580e-08  5.93226512e-02  2.49978245e+00  4.93117649e-02  2.30914308e+00  1.01692272e+00 
 1.83278580e-08  1.83278580e-08  7.44913332e-02  2.50139988e+00  4.74777956e-02  2.31682248e+00  9.74826009e-01 
 1.83288580e-08  1.83288580e-08  9.11478908e-02  2.50310387e+00  4.57140689e-02  2.32416202e+00  9.33906844e-01 
 1.83298580e-08  1.83298580e-08  1.09340312e-01  2.50489656e+00  4.40191179e-02  2.33118283e+00  8.94200264e-01 
 1.83308580e-08  1.83308580e-08  1.29118457e-01  2.50678051e+00  4.23913866e-02  2.33790415e+00  8.55731191e-01 
 1.83318580e-08  1.83318580e-08  1.50536381e-01  2.50875897e+00  4.08292569e-02  2.34434344e+00  8.18513710e-01 
 1.83328580e-08  1.83328580e-08  1.73623491e-01  2.51083261e+00  3.93308026e-02  2.35051615e+00  7.82546973e-01 
 1.83338580e-08  1.83338580e-08  1.98417437e-01  2.51300344e+00  3.78940720e-02  2.35643569e+00  7.47812610e-01 
 1.83348580e-08  1.83348580e-08  2.25007499e-01  2.51527971e+00  3.65173664e-02  2.36211295e+00  7.14265092e-01 
 1.83358580e-08  1.83358580e-08  2.53931572e-01  2.51772168e+00  3.51995407e-02  2.36752891e+00  6.81476818e-01 
 1.83368580e-08  1.83368580e-08  2.85150282e-01  2.52032026e+00  3.39387129e-02  2.37270535e+00  6.49500342e-01 
 1.83378580e-08  1.83378580e-08  3.18061875e-01  2.52300329e+00  3.27316427e-02  2.37768850e+00  6.18815586e-01 
 1.83388580e-08  1.83388580e-08  3.52571819e-01  2.52576177e+00  3.15752252e-02  2.38247995e+00  5.89416685e-01 
 1.83398580e-08  1.83398580e-08  3.88599027e-01  2.52858856e+00  3.04669989e-02  2.38708719e+00  5.61278405e-01 
 1.83408580e-08  1.83408580e-08  4.26063498e-01  2.53147748e+00  2.94048859e-02  2.39151924e+00  5.34372722e-01 
 1.83418580e-08  1.83418580e-08  4.64886570e-01  2.53442328e+00  2.83869049e-02  2.39578433e+00  5.08669128e-01 
 1.83428580e-08  1.83428580e-08  5.05010731e-01  2.53739233e+00  2.74091550e-02  2.39988985e+00  4.84135928e-01 
 1.83438580e-08  1.83438580e-08  5.46380772e-01  2.54032344e+00  2.64660095e-02  2.40384239e+00  4.60739765e-01 
 1.83448580e-08  1.83448580e-08  5.88923290e-01  2.54315804e+00  2.55523253e-02  2.40764802e+00  4.38445093e-01 
 1.83458580e-08  1.83458580e-08  6.32564279e-01  2.54583801e+00  2.46632692e-02  2.41131237e+00  4.17215329e-01 
 1.83468580e-08  1.83468580e-08  6.77236664e-01  2.54830418e+00  2.37941704e-02  2.41484046e+00  3.97009521e-01 
 1.83478580e-08  1.83478580e-08  7.22883135e-01  2.55049660e+00  2.29405516e-02  2.41823686e+00  3.77784888e-01 
 1.83488580e-08  1.83488580e-08  7.69448096e-01  2.55235351e+00  2.20980988e-02  2.42150620e+00  3.59503726e-01 
 1.83498580e-08  1.83498580e-08  8.16874146e-01  2.55381085e+00  2.12625961e-02  2.42465303e+00  3.42130986e-01 
 1.83508580e-08  1.83508580e-08  8.64623241e-01  2.55473382e+00  2.04278517e-02  2.42770342e+00  3.25993690e-01 
 1.83518580e-08  1.83518580e-08  9.12306013e-01  2.55502621e+00  1.95889843e-02  2.43066945e+00  3.11193382e-01 
 1.83528580e-08  1.83528580e-08  9.59969077e-01  2.55466058e+00  1.87431642e-02  2.43353867e+00  2.97439750e-01 
 1.83538580e-08  1.83538580e-08  1.00748411e+00  2.55357269e+00  1.78865365e-02  2.43630929e+00  2.84629628e-01 
 1.83548580e-08  1.83548580e-08  1.05472868e+00  2.55170032e+00  1.70157001e-02  2.43898044e+00  2.72672103e-01 
 1.83558580e-08  1.83558580e-08  1.10158733e+00  2.54898343e+00  1.61276631e-02  2.44155203e+00  2.61486421e-01 
 1.83568580e-08  1.83568580e-08  1.14795229e+00  2.54536422e+00  1.52197982e-02  2.44402457e+00  2.51000430e-01 
 1.83578580e-08  1.83578580e-08  1.19372400e+00  2.54078717e+00  1.42897967e-02  2.44639906e+00  2.41149403e-01 
 1.83588580e-08  1.83588580e-08  1.23881129e+00  2.53519886e+00  1.33356204e-02  2.44867688e+00  2.31875114e-01 
 1.83598580e-08  1.83598580e-08  1.28313160e+00  2.52854780e+00  1.23554522e-02  2.45085976e+00  2.23125106e-01 
 1.83608580e-08  1.83608580e-08  1.32661089e+00  2.52078409e+00  1.13476421e-02  2.45294967e+00  2.14852080e-01 
 1.83618580e-08  1.83618580e-08  1.36918365e+00  2.51185903e+00  1.03106515e-02  2.45494880e+00  2.07013390e-01 
 1.83628580e-08  1.83628580e-08  1.41079268e+00  2.50172456e+00  9.24299039e-03  2.45685951e+00  1.99570606e-01 
 1.83638580e-08  1.83638580e-08  1.45138908e+00  2.49033304e+00  8.14318495e-03  2.45868425e+00  1.92489145e-01 
 1.83648580e-08  1.83648580e-08  1.49093218e+00  2.47763761e+00  7.00978155e-03  2.46042560e+00  1.85737954e-01 
 1.83658580e-08  1.83658580e-08  1.52938945e+00  2.46359108e+00  5.84125051e-03  2.46208618e+00  1.79289226e-01 
 1.83668580e-08  1.83668580e-08  1.56673655e+00  2.44814377e+00  4.63582483e-03  2.46366865e+00  1.73118156e-01 
 1.83678580e-08  1.83678580e-08  1.60295765e+00  2.43124156e+00  3.39135919e-03  2.46517567e+00  1.67202757e-01 
 1.83688580e-08  1.83688580e-08  1.63804648e+00  2.41282300e+00  2.10512853e-03  2.46660985e+00  1.61523765e-01 
 1.83698580e-08  1.83698580e-08  1.67200841e+00  2.39281461e+00  7.73511728e-04  2.46797374e+00  1.56064673e-01 
 1.83708580e-08  1.83708580e-08  1.70486510e+00  2.37112263e+00 -6.08552562e-04  2.46926980e+00  1.50812036e-01 
 1.83718580e-08  1.83718580e-08  1.73667412e+00  2.34770959e+00 -2.04215334e-03  2.47050113e+00  1.45757395e-01 
 1.83728580e-08  1.83728580e-08  1.76754548e+00  2.32250725e+00 -3.53070548e-03  2.47167084e+00  1.40898771e-01 
 1.83738580e-08  1.83738580e-08  1.79770043e+00  2.29522829e+00 -5.09296847e-03  2.47278094e+00  1.36246558e-01 
 1.83748580e-08  1.83748580e-08  1.82774703e+00  2.26515102e+00 -6.77715445e-03  2.47383274e+00  1.31852424e-01 
 1.83758580e-08  1.83758580e-08  1.85762049e+00  2.23233793e+00 -8.57548259e-03  2.47482909e+00  1.27696041e-01 
 1.83768580e-08  1.83768580e-08  1.88650864e+00  2.19773628e+00 -1.04200352e-02  2.47577418e+00  1.23677887e-01 
 1.83778580e-08  1.83778580e-08  1.91421314e+00  2.16166207e+00 -1.22902071e-02  2.47667116e+00  1.19767231e-01 
 1.83788580e-08  1.83788580e-08  1.94076162e+00  2.12420198e+00 -1.41825232e-02  2.47752275e+00  1.15959028e-01 
 1.83798580e-08  1.83798580e-08  1.96618337e+00  2.08544122e+00 -1.60940543e-02  2.47833150e+00  1.12249001e-01 
 1.83808580e-08  1.83808580e-08  1.99050717e+00  2.04541806e+00 -1.80206452e-02  2.47910000e+00  1.08633294e-01 
 1.83818580e-08  1.83818580e-08  2.01377177e+00  2.00413404e+00 -1.99484396e-02  2.47983160e+00  1.05103264e-01 
 1.83828580e-08  1.83828580e-08  2.03600717e+00  1.96163121e+00 -2.18247493e-02  2.48053421e+00  1.01657292e-01 
 1.83838580e-08  1.83838580e-08  2.05723520e+00  1.91798049e+00 -2.35778604e-02  2.48121770e+00  9.82995173e-02 
 1.83848580e-08  1.83848580e-08  2.07748886e+00  1.87325201e+00 -2.51312894e-02  2.48189182e+00  9.50327243e-02 
 1.83858580e-08  1.83858580e-08  2.09681817e+00  1.82750750e+00 -2.64219111e-02  2.48256411e+00  9.18563426e-02 
 1.83868580e-08  1.83868580e-08  2.11527072e+00  1.78079886e+00 -2.74001437e-02  2.48323991e+00  8.87650160e-02 
