 time            time            v(q)            v(qb)          
 6.08284768e-10  6.08284768e-10  1.37901335e-09  2.50000000e+00 
 6.08784768e-10  6.08784768e-10  1.37898670e-09  2.50000000e+00 
 6.09284768e-10  6.09284768e-10  1.37896072e-09  2.50000000e+00 
 6.09784768e-10  6.09784768e-10  1.37893530e-09  2.50000000e+00 
 6.10284768e-10  6.10284768e-10  1.37891043e-09  2.50000000e+00 
 6.10784768e-10  6.10784768e-10  1.37888601e-09  2.50000000e+00 
 6.11284768e-10  6.11284768e-10  1.37886236e-09  2.50000000e+00 
 6.11784768e-10  6.11784768e-10  1.37883926e-09  2.50000000e+00 
 6.12284768e-10  6.12284768e-10  1.37881656e-09  2.50000000e+00 
 6.12784768e-10  6.12784768e-10  1.37879458e-09  2.50000000e+00 
 6.13284768e-10  6.13284768e-10  1.37877304e-09  2.50000000e+00 
 6.13784768e-10  6.13784768e-10  1.37875211e-09  2.50000000e+00 
 6.14284768e-10  6.14284768e-10  1.37873146e-09  2.50000000e+00 
 6.14784768e-10  6.14784768e-10  1.37871092e-09  2.50000000e+00 
 6.15284768e-10  6.15284768e-10  1.37869144e-09  2.50000000e+00 
 6.15784768e-10  6.15784768e-10  1.37867251e-09  2.50000000e+00 
 6.16284768e-10  6.16284768e-10  1.37865386e-09  2.50000000e+00 
 6.16784768e-10  6.16784768e-10  1.37863576e-09  2.50000000e+00 
 6.17284768e-10  6.17284768e-10  1.37861800e-09  2.50000000e+00 
 6.17784768e-10  6.17784768e-10  1.37860057e-09  2.50000000e+00 
 6.18284768e-10  6.18284768e-10  1.37858353e-09  2.50000000e+00 
 6.18784768e-10  6.18784768e-10  1.37856732e-09  2.50000000e+00 
 6.19284768e-10  6.19284768e-10  1.37855144e-09  2.50000000e+00 
 6.19784768e-10  6.19784768e-10  1.37853573e-09  2.50000000e+00 
 6.20284768e-10  6.20284768e-10  1.37852024e-09  2.50000000e+00 
 6.20784768e-10  6.20784768e-10  1.37850559e-09  2.50000000e+00 
 6.21284768e-10  6.21284768e-10  1.37849132e-09  2.50000000e+00 
 6.21784768e-10  6.21784768e-10  1.37847700e-09  2.50000000e+00 
 6.22284768e-10  6.22284768e-10  1.37846284e-09  2.50000000e+00 
 6.22784768e-10  6.22784768e-10  1.37844891e-09  2.50000000e+00 
 6.23284768e-10  6.23284768e-10  1.37843553e-09  2.50000000e+00 
 6.23784768e-10  6.23784768e-10  1.37842260e-09  2.50000000e+00 
 6.24284768e-10  6.24284768e-10  1.37841005e-09  2.50000000e+00 
 6.24784768e-10  6.24784768e-10  1.37839762e-09  2.50000000e+00 
 6.25284768e-10  6.25284768e-10  1.37838579e-09  2.50000000e+00 
 6.25784768e-10  6.25784768e-10  1.37837441e-09  2.50000000e+00 
 6.26284768e-10  6.26284768e-10  1.37836309e-09  2.50000000e+00 
 6.26784768e-10  6.26784768e-10  1.37835193e-09  2.50000000e+00 
 6.27284768e-10  6.27284768e-10  1.37834105e-09  2.50000000e+00 
 6.27784768e-10  6.27784768e-10  1.37833039e-09  2.50000000e+00 
 6.28284768e-10  6.28284768e-10  1.37831990e-09  2.50000000e+00 
 6.28784768e-10  6.28784768e-10  1.37830969e-09  2.50000000e+00 
 6.29284768e-10  6.29284768e-10  1.37830020e-09  2.50000000e+00 
 6.29784768e-10  6.29784768e-10  1.37829065e-09  2.50000000e+00 
 6.30284768e-10  6.30284768e-10  1.37828138e-09  2.50000000e+00 
 6.30784768e-10  6.30784768e-10  1.37827255e-09  2.50000000e+00 
 6.31284768e-10  6.31284768e-10  1.37826378e-09  2.50000000e+00 
 6.31784768e-10  6.31784768e-10  1.37825495e-09  2.50000000e+00 
 6.32284768e-10  6.32284768e-10  1.37824618e-09  2.50000000e+00 
 6.32784768e-10  6.32784768e-10  1.37823758e-09  2.50000000e+00 
 6.33284768e-10  6.33284768e-10  1.37822975e-09  2.50000000e+00 
 6.33784768e-10  6.33784768e-10  1.37822231e-09  2.50000000e+00 
 6.34284768e-10  6.34284768e-10  1.37821465e-09  2.50000000e+00 
 6.34784768e-10  6.34784768e-10  1.37820716e-09  2.50000000e+00 
 6.35284768e-10  6.35284768e-10  1.37820005e-09  2.50000000e+00 
 6.35784768e-10  6.35784768e-10  1.37819334e-09  2.50000000e+00 
 6.36284768e-10  6.36284768e-10  1.37818668e-09  2.50000000e+00 
 6.36784768e-10  6.36784768e-10  1.37817985e-09  2.50000000e+00 
 6.37284768e-10  6.37284768e-10  1.37817308e-09  2.50000000e+00 
 6.37784768e-10  6.37784768e-10  1.37816636e-09  2.50000000e+00 
 6.38284768e-10  6.38284768e-10  1.37815992e-09  2.50000000e+00 
 6.38784768e-10  6.38784768e-10  1.37815370e-09  2.50000000e+00 
 6.39284768e-10  6.39284768e-10  1.37814782e-09  2.50000000e+00 
 6.39784768e-10  6.39784768e-10  1.37814193e-09  2.50000000e+00 
 6.40284768e-10  6.40284768e-10  1.37813644e-09  2.50000000e+00 
 6.40784768e-10  6.40784768e-10  1.37813094e-09  2.50000000e+00 
 6.41284768e-10  6.41284768e-10  1.37812539e-09  2.50000000e+00 
 6.41784768e-10  6.41784768e-10  1.37812006e-09  2.50000000e+00 
 6.42284768e-10  6.42284768e-10  1.37811496e-09  2.50000000e+00 
 6.42784768e-10  6.42784768e-10  1.37811018e-09  2.50000000e+00 
 6.43284768e-10  6.43284768e-10  1.37810546e-09  2.50000000e+00 
 6.43784768e-10  6.43784768e-10  1.37810097e-09  2.50000000e+00 
 6.44284768e-10  6.44284768e-10  1.37809658e-09  2.50000000e+00 
 6.44784768e-10  6.44784768e-10  1.37809214e-09  2.50000000e+00 
 6.45284768e-10  6.45284768e-10  1.37808770e-09  2.50000000e+00 
 6.45784768e-10  6.45784768e-10  1.37808343e-09  2.50000000e+00 
 6.46284768e-10  6.46284768e-10  1.37807926e-09  2.50000000e+00 
 6.46784768e-10  6.46784768e-10  1.37807521e-09  2.50000000e+00 
 6.47284768e-10  6.47284768e-10  1.37807127e-09  2.50000000e+00 
 6.47784768e-10  6.47784768e-10  1.37806733e-09  2.50000000e+00 
 6.48284768e-10  6.48284768e-10  1.37806344e-09  2.50000000e+00 
 6.48784768e-10  6.48784768e-10  1.37805972e-09  2.50000000e+00 
 6.49284768e-10  6.49284768e-10  1.37805600e-09  2.50000000e+00 
 6.49784768e-10  6.49784768e-10  1.37805239e-09  2.50000000e+00 
 6.50284768e-10  6.50284768e-10  1.37804901e-09  2.50000000e+00 
 6.50784768e-10  6.50784768e-10  1.37804568e-09  2.50000000e+00 
 6.51284768e-10  6.51284768e-10  1.37804251e-09  2.50000000e+00 
 6.51784768e-10  6.51784768e-10  1.37803902e-09  2.50000000e+00 
 6.52284768e-10  6.52284768e-10  1.37803569e-09  2.50000000e+00 
 6.52784768e-10  6.52784768e-10  1.37803269e-09  2.50000000e+00 
 6.53284768e-10  6.53284768e-10  1.37802986e-09  2.50000000e+00 
 6.53784768e-10  6.53784768e-10  1.37802686e-09  2.50000000e+00 
 6.54284768e-10  6.54284768e-10  1.37802397e-09  2.50000000e+00 
 6.54784768e-10  6.54784768e-10  1.37802125e-09  2.50000000e+00 
 6.55284768e-10  6.55284768e-10  1.37801898e-09  2.50000000e+00 
 6.55784768e-10  6.55784768e-10  1.37801637e-09  2.50000000e+00 
 6.56284768e-10  6.56284768e-10  1.37801354e-09  2.50000000e+00 
 6.56784768e-10  6.56784768e-10  1.37801093e-09  2.50000000e+00 
 6.57284768e-10  6.57284768e-10  1.37800849e-09  2.50000000e+00 
 6.57784768e-10  6.57784768e-10  1.37800593e-09  2.50000000e+00 
 6.58284768e-10  6.58284768e-10  1.37800360e-09  2.50000000e+00 
 6.58784768e-10  6.58784768e-10  1.37800132e-09  2.50000000e+00 
 6.59284768e-10  6.59284768e-10  1.37799905e-09  2.50000000e+00 
 6.59784768e-10  6.59784768e-10  1.37799699e-09  2.50000000e+00 
 6.60284768e-10  6.60284768e-10  1.37799505e-09  2.50000000e+00 
 6.60784768e-10  6.60784768e-10  1.37799300e-09  2.50000000e+00 
 6.61284768e-10  6.61284768e-10  1.37799094e-09  2.50000000e+00 
 6.61784768e-10  6.61784768e-10  1.37798917e-09  2.50000000e+00 
 6.62284768e-10  6.62284768e-10  1.37798722e-09  2.50000000e+00 
 6.62784768e-10  6.62784768e-10  1.37798500e-09  2.50000000e+00 
 6.63284768e-10  6.63284768e-10  1.37798284e-09  2.50000000e+00 
 6.63784768e-10  6.63784768e-10  1.37798095e-09  2.50000000e+00 
 6.64284768e-10  6.64284768e-10  1.37797906e-09  2.50000000e+00 
 6.64784768e-10  6.64784768e-10  1.37797745e-09  2.50000000e+00 
 6.65284768e-10  6.65284768e-10  1.37797584e-09  2.50000000e+00 
 6.65784768e-10  6.65784768e-10  1.37797435e-09  2.50000000e+00 
 6.66284768e-10  6.66284768e-10  1.37797262e-09  2.50000000e+00 
 6.66784768e-10  6.66784768e-10  1.37797107e-09  2.50000000e+00 
 6.67284768e-10  6.67284768e-10  1.37796974e-09  2.50000000e+00 
 6.67784768e-10  6.67784768e-10  1.37796841e-09  2.50000000e+00 
 6.68284768e-10  6.68284768e-10  1.37796685e-09  2.50000000e+00 
 6.68784768e-10  6.68784768e-10  1.37796530e-09  2.50000000e+00 
 6.69284768e-10  6.69284768e-10  1.37796408e-09  2.50000000e+00 
 6.69784768e-10  6.69784768e-10  1.37796297e-09  2.50000000e+00 
 6.70284768e-10  6.70284768e-10  1.37796208e-09  2.50000000e+00 
 6.70784768e-10  6.70784768e-10  1.37796097e-09  2.50000000e+00 
 6.71284768e-10  6.71284768e-10  1.37795958e-09  2.50000000e+00 
 6.71784768e-10  6.71784768e-10  1.37795836e-09  2.50000000e+00 
 6.72284768e-10  6.72284768e-10  1.37795697e-09  2.50000000e+00 
 6.72784768e-10  6.72784768e-10  1.37795564e-09  2.50000000e+00 
 6.73284768e-10  6.73284768e-10  1.37795447e-09  2.50000000e+00 
 6.73784768e-10  6.73784768e-10  1.37795353e-09  2.50000000e+00 
 6.74284768e-10  6.74284768e-10  1.37795275e-09  2.50000000e+00 
 6.74784768e-10  6.74784768e-10  1.37795186e-09  2.50000000e+00 
 6.75284768e-10  6.75284768e-10  1.37795098e-09  2.50000000e+00 
 6.75784768e-10  6.75784768e-10  1.37795003e-09  2.50000000e+00 
 6.76284768e-10  6.76284768e-10  1.37794914e-09  2.50000000e+00 
 6.76784768e-10  6.76784768e-10  1.37794842e-09  2.50000000e+00 
 6.77284768e-10  6.77284768e-10  1.37794770e-09  2.50000000e+00 
 6.77784768e-10  6.77784768e-10  1.37794703e-09  2.50000000e+00 
 6.78284768e-10  6.78284768e-10  1.37794637e-09  2.50000000e+00 
 6.78784768e-10  6.78784768e-10  1.37794526e-09  2.50000000e+00 
 6.79284768e-10  6.79284768e-10  1.37794420e-09  2.50000000e+00 
 6.79784768e-10  6.79784768e-10  1.37794337e-09  2.50000000e+00 
 6.80284768e-10  6.80284768e-10  1.37794254e-09  2.50000000e+00 
 6.80784768e-10  6.80784768e-10  1.37794143e-09  2.50000000e+00 
 6.81284768e-10  6.81284768e-10  1.37794043e-09  2.50000000e+00 
 6.81784768e-10  6.81784768e-10  1.37793971e-09  2.50000000e+00 
 6.82284768e-10  6.82284768e-10  1.37793915e-09  2.50000000e+00 
 6.82784768e-10  6.82784768e-10  1.37793854e-09  2.50000000e+00 
 6.83284768e-10  6.83284768e-10  1.37793782e-09  2.50000000e+00 
 6.83784768e-10  6.83784768e-10  1.37793732e-09  2.50000000e+00 
 6.84284768e-10  6.84284768e-10  1.37793676e-09  2.50000000e+00 
 6.84784768e-10  6.84784768e-10  1.37793582e-09  2.50000000e+00 
 6.85284768e-10  6.85284768e-10  1.37793493e-09  2.50000000e+00 
 6.85784768e-10  6.85784768e-10  1.37793432e-09  2.50000000e+00 
 6.86284768e-10  6.86284768e-10  1.37793371e-09  2.50000000e+00 
 6.86784768e-10  6.86784768e-10  1.37793327e-09  2.50000000e+00 
 6.87284768e-10  6.87284768e-10  1.37793299e-09  2.50000000e+00 
 6.87784768e-10  6.87784768e-10  1.37793260e-09  2.50000000e+00 
 6.88284768e-10  6.88284768e-10  1.37793171e-09  2.50000000e+00 
 6.88784768e-10  6.88784768e-10  1.37793105e-09  2.50000000e+00 
 6.89284768e-10  6.89284768e-10  1.37793066e-09  2.50000000e+00 
 6.89784768e-10  6.89784768e-10  1.37793010e-09  2.50000000e+00 
 6.90284768e-10  6.90284768e-10  1.37792966e-09  2.50000000e+00 
 6.90784768e-10  6.90784768e-10  1.37792910e-09  2.50000000e+00 
 6.91284768e-10  6.91284768e-10  1.37792838e-09  2.50000000e+00 
 6.91784768e-10  6.91784768e-10  1.37792810e-09  2.50000000e+00 
 6.92284768e-10  6.92284768e-10  1.37792788e-09  2.50000000e+00 
 6.92784768e-10  6.92784768e-10  1.37792727e-09  2.50000000e+00 
 6.93284768e-10  6.93284768e-10  1.37792638e-09  2.50000000e+00 
 6.93784768e-10  6.93784768e-10  1.37792572e-09  2.50000000e+00 
 6.94284768e-10  6.94284768e-10  1.37792544e-09  2.50000000e+00 
 6.94784768e-10  6.94784768e-10  1.37792511e-09  2.50000000e+00 
 6.95284768e-10  6.95284768e-10  1.37792516e-09  2.50000000e+00 
 6.95784768e-10  6.95784768e-10  1.37792522e-09  2.50000000e+00 
 6.96284768e-10  6.96284768e-10  1.37792489e-09  2.50000000e+00 
 6.96784768e-10  6.96784768e-10  1.37792439e-09  2.50000000e+00 
 6.97284768e-10  6.97284768e-10  1.37792405e-09  2.50000000e+00 
 6.97784768e-10  6.97784768e-10  1.37792383e-09  2.50000000e+00 
 6.98284768e-10  6.98284768e-10  1.37792366e-09  2.50000000e+00 
 6.98784768e-10  6.98784768e-10  1.37792339e-09  2.50000000e+00 
 6.99284768e-10  6.99284768e-10  1.37792305e-09  2.50000000e+00 
 6.99784768e-10  6.99784768e-10  1.37792244e-09  2.50000000e+00 
 7.00284768e-10  7.00284768e-10  1.37792189e-09  2.50000000e+00 
 7.00784768e-10  7.00784768e-10  1.37792144e-09  2.50000000e+00 
 7.01284768e-10  7.01284768e-10  1.37792117e-09  2.50000000e+00 
 7.01784768e-10  7.01784768e-10  1.37792094e-09  2.50000000e+00 
 7.02284768e-10  7.02284768e-10  1.37792067e-09  2.50000000e+00 
 7.02784768e-10  7.02784768e-10  1.37792056e-09  2.50000000e+00 
 7.03284768e-10  7.03284768e-10  1.37792017e-09  2.50000000e+00 
 7.03784768e-10  7.03784768e-10  1.37791972e-09  2.50000000e+00 
 7.04284768e-10  7.04284768e-10  1.37791961e-09  2.50000000e+00 
 7.04784768e-10  7.04784768e-10  1.37791956e-09  2.50000000e+00 
 7.05284768e-10  7.05284768e-10  1.37791922e-09  2.50000000e+00 
 7.05784768e-10  7.05784768e-10  1.37791872e-09  2.50000000e+00 
 7.06284768e-10  7.06284768e-10  1.37791833e-09  2.50000000e+00 
 7.06784768e-10  7.06784768e-10  1.37791800e-09  2.50000000e+00 
 7.07284768e-10  7.07284768e-10  1.37791778e-09  2.50000000e+00 
 7.07784768e-10  7.07784768e-10  1.37791745e-09  2.50000000e+00 
 7.08284768e-10  7.08284768e-10  1.37791717e-09  2.50000000e+00 
 7.08784768e-10  7.08784768e-10  1.37791722e-09  2.50000000e+00 
 7.09284768e-10  7.09284768e-10  1.37791711e-09  2.50000000e+00 
 7.09784768e-10  7.09784768e-10  1.37791661e-09  2.50000000e+00 
 7.10284768e-10  7.10284768e-10  1.37791595e-09  2.50000000e+00 
 7.10784768e-10  7.10784768e-10  1.37791573e-09  2.50000000e+00 
 7.11284768e-10  7.11284768e-10  1.37791550e-09  2.50000000e+00 
 7.11784768e-10  7.11784768e-10  1.37791539e-09  2.50000000e+00 
 7.12284768e-10  7.12284768e-10  1.37791528e-09  2.50000000e+00 
 7.12784768e-10  7.12784768e-10  1.37791506e-09  2.50000000e+00 
 7.13284768e-10  7.13284768e-10  1.37791495e-09  2.50000000e+00 
 7.13784768e-10  7.13784768e-10  1.37791484e-09  2.50000000e+00 
 7.14284768e-10  7.14284768e-10  1.37791484e-09  2.50000000e+00 
 7.14784768e-10  7.14784768e-10  1.37791500e-09  2.50000000e+00 
 7.15284768e-10  7.15284768e-10  1.37791506e-09  2.50000000e+00 
 7.15784768e-10  7.15784768e-10  1.37791506e-09  2.50000000e+00 
 7.16284768e-10  7.16284768e-10  1.37791506e-09  2.50000000e+00 
 7.16784768e-10  7.16784768e-10  1.37791506e-09  2.50000000e+00 
 7.17284768e-10  7.17284768e-10  1.37791506e-09  2.50000000e+00 
 7.17784768e-10  7.17784768e-10  1.37791506e-09  2.50000000e+00 
 7.18284768e-10  7.18284768e-10  1.37791506e-09  2.50000000e+00 
 7.18784768e-10  7.18784768e-10  1.37791506e-09  2.50000000e+00 
 7.19284768e-10  7.19284768e-10  1.37791506e-09  2.50000000e+00 
 7.19784768e-10  7.19784768e-10  1.37791506e-09  2.50000000e+00 
 7.20284768e-10  7.20284768e-10  1.37791506e-09  2.50000000e+00 
 7.20784768e-10  7.20784768e-10  1.37791506e-09  2.50000000e+00 
 7.21284768e-10  7.21284768e-10  1.37791506e-09  2.50000000e+00 
 7.21784768e-10  7.21784768e-10  1.37791506e-09  2.50000000e+00 
 7.22284768e-10  7.22284768e-10  1.37791506e-09  2.50000000e+00 
 7.22784768e-10  7.22784768e-10  1.37791506e-09  2.50000000e+00 
 7.23284768e-10  7.23284768e-10  1.37791506e-09  2.50000000e+00 
 7.23784768e-10  7.23784768e-10  1.37791506e-09  2.50000000e+00 
 7.24284768e-10  7.24284768e-10  1.37791506e-09  2.50000000e+00 
 7.24784768e-10  7.24784768e-10  1.37791506e-09  2.50000000e+00 
 7.25284768e-10  7.25284768e-10  1.37791506e-09  2.50000000e+00 
 7.25784768e-10  7.25784768e-10  1.37791506e-09  2.50000000e+00 
 7.26284768e-10  7.26284768e-10  1.37791506e-09  2.50000000e+00 
 7.26784768e-10  7.26784768e-10  1.37791506e-09  2.50000000e+00 
 7.27284768e-10  7.27284768e-10  1.37791506e-09  2.50000000e+00 
 7.27784768e-10  7.27784768e-10  1.37791506e-09  2.50000000e+00 
 7.28284768e-10  7.28284768e-10  1.37791506e-09  2.50000000e+00 
 7.28784768e-10  7.28784768e-10  1.37791506e-09  2.50000000e+00 
 7.29284768e-10  7.29284768e-10  1.37791506e-09  2.50000000e+00 
 7.29784768e-10  7.29784768e-10  1.37791506e-09  2.50000000e+00 
 7.30284768e-10  7.30284768e-10  1.37791506e-09  2.50000000e+00 
 7.30784768e-10  7.30784768e-10  1.37791506e-09  2.50000000e+00 
 7.31284768e-10  7.31284768e-10  1.37791506e-09  2.50000000e+00 
 7.31784768e-10  7.31784768e-10  1.37791506e-09  2.50000000e+00 
 7.32284768e-10  7.32284768e-10  1.37791506e-09  2.50000000e+00 
 7.32784768e-10  7.32784768e-10  1.37791506e-09  2.50000000e+00 
 7.33284768e-10  7.33284768e-10  1.37791506e-09  2.50000000e+00 
 7.33784768e-10  7.33784768e-10  1.37791506e-09  2.50000000e+00 
 7.34284768e-10  7.34284768e-10  1.37791506e-09  2.50000000e+00 
 7.34784768e-10  7.34784768e-10  1.37791506e-09  2.50000000e+00 
 7.35284768e-10  7.35284768e-10  1.37791506e-09  2.50000000e+00 
 7.35784768e-10  7.35784768e-10  1.37791506e-09  2.50000000e+00 
 7.36284768e-10  7.36284768e-10  1.37791506e-09  2.50000000e+00 
 7.36784768e-10  7.36784768e-10  1.37791506e-09  2.50000000e+00 
 7.37284768e-10  7.37284768e-10  1.37791506e-09  2.50000000e+00 
 7.37784768e-10  7.37784768e-10  1.37791506e-09  2.50000000e+00 
 7.38284768e-10  7.38284768e-10  1.37791506e-09  2.50000000e+00 
 7.38784768e-10  7.38784768e-10  1.37791506e-09  2.50000000e+00 
 7.39284768e-10  7.39284768e-10  1.37791506e-09  2.50000000e+00 
 7.39784768e-10  7.39784768e-10  1.37791506e-09  2.50000000e+00 
 7.40284768e-10  7.40284768e-10  1.37791506e-09  2.50000000e+00 
 7.40784768e-10  7.40784768e-10  1.37791506e-09  2.50000000e+00 
 7.41284768e-10  7.41284768e-10  1.37791506e-09  2.50000000e+00 
 7.41784768e-10  7.41784768e-10  1.37791506e-09  2.50000000e+00 
 7.42284768e-10  7.42284768e-10  1.37791506e-09  2.50000000e+00 
 7.42784768e-10  7.42784768e-10  1.37791506e-09  2.50000000e+00 
 7.43284768e-10  7.43284768e-10  1.37791506e-09  2.50000000e+00 
 7.43784768e-10  7.43784768e-10  1.37791506e-09  2.50000000e+00 
 7.44284768e-10  7.44284768e-10  1.37791506e-09  2.50000000e+00 
 7.44784768e-10  7.44784768e-10  1.37791506e-09  2.50000000e+00 
 7.45284768e-10  7.45284768e-10  1.37791506e-09  2.50000000e+00 
 7.45784768e-10  7.45784768e-10  1.37791506e-09  2.50000000e+00 
 7.46284768e-10  7.46284768e-10  1.37791506e-09  2.50000000e+00 
 7.46784768e-10  7.46784768e-10  1.37791506e-09  2.50000000e+00 
 7.47284768e-10  7.47284768e-10  1.37791506e-09  2.50000000e+00 
 7.47784768e-10  7.47784768e-10  1.37791506e-09  2.50000000e+00 
 7.48284768e-10  7.48284768e-10  1.37791506e-09  2.50000000e+00 
 7.48784768e-10  7.48784768e-10  1.37791506e-09  2.50000000e+00 
 7.49284768e-10  7.49284768e-10  1.37791506e-09  2.50000000e+00 
 7.49784768e-10  7.49784768e-10  1.37791506e-09  2.50000000e+00 
 7.50284768e-10  7.50284768e-10  1.37791506e-09  2.50000000e+00 
 7.50784768e-10  7.50784768e-10  1.37791506e-09  2.50000000e+00 
 7.51284768e-10  7.51284768e-10  1.37791506e-09  2.50000000e+00 
 7.51784768e-10  7.51784768e-10  1.37791506e-09  2.50000000e+00 
 7.52284768e-10  7.52284768e-10  1.37791506e-09  2.50000000e+00 
 7.52784768e-10  7.52784768e-10  1.37791506e-09  2.50000000e+00 
 7.53284768e-10  7.53284768e-10  1.37791506e-09  2.50000000e+00 
 7.53784768e-10  7.53784768e-10  1.37791506e-09  2.50000000e+00 
 7.54284768e-10  7.54284768e-10  1.37791506e-09  2.50000000e+00 
 7.54784768e-10  7.54784768e-10  1.37791506e-09  2.50000000e+00 
 7.55284768e-10  7.55284768e-10  1.37791506e-09  2.50000000e+00 
 7.55784768e-10  7.55784768e-10  1.37791506e-09  2.50000000e+00 
 7.56284768e-10  7.56284768e-10  1.37791506e-09  2.50000000e+00 
 7.56784768e-10  7.56784768e-10  1.37791506e-09  2.50000000e+00 
 7.57284768e-10  7.57284768e-10  1.37791506e-09  2.50000000e+00 
 7.57784768e-10  7.57784768e-10  1.37791506e-09  2.50000000e+00 
 7.58284768e-10  7.58284768e-10  1.37791506e-09  2.50000000e+00 
 7.58784768e-10  7.58784768e-10  1.37791506e-09  2.50000000e+00 
 7.59284768e-10  7.59284768e-10  1.37791506e-09  2.50000000e+00 
 7.59784768e-10  7.59784768e-10  1.37791506e-09  2.50000000e+00 
 7.60284768e-10  7.60284768e-10  1.37791506e-09  2.50000000e+00 
 7.60784768e-10  7.60784768e-10  1.37791506e-09  2.50000000e+00 
 7.61284768e-10  7.61284768e-10  1.37791506e-09  2.50000000e+00 
 7.61784768e-10  7.61784768e-10  1.37791506e-09  2.50000000e+00 
 7.62284768e-10  7.62284768e-10  1.37791506e-09  2.50000000e+00 
 7.62784768e-10  7.62784768e-10  1.37791506e-09  2.50000000e+00 
 7.63284768e-10  7.63284768e-10  1.37791506e-09  2.50000000e+00 
 7.63784768e-10  7.63784768e-10  1.37791506e-09  2.50000000e+00 
 7.64284768e-10  7.64284768e-10  1.37791506e-09  2.50000000e+00 
 7.64784768e-10  7.64784768e-10  1.37791506e-09  2.50000000e+00 
 7.65284768e-10  7.65284768e-10  1.37791506e-09  2.50000000e+00 
 7.65784768e-10  7.65784768e-10  1.37791506e-09  2.50000000e+00 
 7.66284768e-10  7.66284768e-10  1.37791506e-09  2.50000000e+00 
 7.66784768e-10  7.66784768e-10  1.37791506e-09  2.50000000e+00 
 7.67284768e-10  7.67284768e-10  1.37791506e-09  2.50000000e+00 
 7.67784768e-10  7.67784768e-10  1.37791506e-09  2.50000000e+00 
 7.68284768e-10  7.68284768e-10  1.37791506e-09  2.50000000e+00 
 7.68784768e-10  7.68784768e-10  1.37791506e-09  2.50000000e+00 
 7.69284768e-10  7.69284768e-10  1.37791506e-09  2.50000000e+00 
 7.69784768e-10  7.69784768e-10  1.37791506e-09  2.50000000e+00 
 7.70284768e-10  7.70284768e-10  1.37791506e-09  2.50000000e+00 
 7.70784768e-10  7.70784768e-10  1.37791506e-09  2.50000000e+00 
