 2.37137371e+03  2.37137371e+03  0.00000000e+00  2.37137371e+03 -5.55706640e+01  2.37137371e+03 -6.15851597e+01  2.37137371e+03 -6.31694406e+01  2.37137371e+03 -6.54237129e+01 
 2.39883292e+03  2.39883292e+03  0.00000000e+00  2.39883292e+03 -5.55706245e+01  2.39883292e+03 -6.15850966e+01  2.39883292e+03 -6.31694010e+01  2.39883292e+03 -6.54236906e+01 
 2.42661010e+03  2.42661010e+03  0.00000000e+00  2.42661010e+03 -5.55705841e+01  2.42661010e+03 -6.15850321e+01  2.42661010e+03 -6.31693605e+01  2.42661010e+03 -6.54236678e+01 
 2.45470892e+03  2.45470892e+03  0.00000000e+00  2.45470892e+03 -5.55705427e+01  2.45470892e+03 -6.15849660e+01  2.45470892e+03 -6.31693191e+01  2.45470892e+03 -6.54236444e+01 
 2.48313311e+03  2.48313311e+03  0.00000000e+00  2.48313311e+03 -5.55705004e+01  2.48313311e+03 -6.15848984e+01  2.48313311e+03 -6.31692767e+01  2.48313311e+03 -6.54236205e+01 
 2.51188643e+03  2.51188643e+03  0.00000000e+00  2.51188643e+03 -5.55704571e+01  2.51188643e+03 -6.15848292e+01  2.51188643e+03 -6.31692333e+01  2.51188643e+03 -6.54235961e+01 
 2.54097271e+03  2.54097271e+03  0.00000000e+00  2.54097271e+03 -5.55704128e+01  2.54097271e+03 -6.15847584e+01  2.54097271e+03 -6.31691888e+01  2.54097271e+03 -6.54235711e+01 
 2.57039578e+03  2.57039578e+03  0.00000000e+00  2.57039578e+03 -5.55703675e+01  2.57039578e+03 -6.15846860e+01  2.57039578e+03 -6.31691434e+01  2.57039578e+03 -6.54235455e+01 
 2.60015956e+03  2.60015956e+03  0.00000000e+00  2.60015956e+03 -5.55703211e+01  2.60015956e+03 -6.15846119e+01  2.60015956e+03 -6.31690969e+01  2.60015956e+03 -6.54235193e+01 
 2.63026799e+03  2.63026799e+03  0.00000000e+00  2.63026799e+03 -5.55702736e+01  2.63026799e+03 -6.15845360e+01  2.63026799e+03 -6.31690493e+01  2.63026799e+03 -6.54234925e+01 
 2.66072506e+03  2.66072506e+03  0.00000000e+00  2.66072506e+03 -5.55702250e+01  2.66072506e+03 -6.15844584e+01  2.66072506e+03 -6.31690006e+01  2.66072506e+03 -6.54234650e+01 
 2.69153480e+03  2.69153480e+03  0.00000000e+00  2.69153480e+03 -5.55701753e+01  2.69153480e+03 -6.15843790e+01  2.69153480e+03 -6.31689508e+01  2.69153480e+03 -6.54234370e+01 
 2.72270131e+03  2.72270131e+03  0.00000000e+00  2.72270131e+03 -5.55701245e+01  2.72270131e+03 -6.15842977e+01  2.72270131e+03 -6.31688998e+01  2.72270131e+03 -6.54234082e+01 
 2.75422870e+03  2.75422870e+03  0.00000000e+00  2.75422870e+03 -5.55700724e+01  2.75422870e+03 -6.15842146e+01  2.75422870e+03 -6.31688476e+01  2.75422870e+03 -6.54233788e+01 
 2.78612117e+03  2.78612117e+03  0.00000000e+00  2.78612117e+03 -5.55700192e+01  2.78612117e+03 -6.15841295e+01  2.78612117e+03 -6.31687942e+01  2.78612117e+03 -6.54233488e+01 
 2.81838293e+03  2.81838293e+03  0.00000000e+00  2.81838293e+03 -5.55699647e+01  2.81838293e+03 -6.15840424e+01  2.81838293e+03 -6.31687396e+01  2.81838293e+03 -6.54233180e+01 
 2.85101827e+03  2.85101827e+03  0.00000000e+00  2.85101827e+03 -5.55699089e+01  2.85101827e+03 -6.15839533e+01  2.85101827e+03 -6.31686837e+01  2.85101827e+03 -6.54232865e+01 
