 2.34422882e+01  2.34422882e+01  0.00000000e+00  2.34422882e+01 -1.25720069e+02  2.34422882e+01  1.17133114e-03 
 2.37137371e+01  2.37137371e+01  0.00000000e+00  2.37137371e+01 -1.25720069e+02  2.37137371e+01  1.18489423e-03 
 2.39883292e+01  2.39883292e+01  0.00000000e+00  2.39883292e+01 -1.25720069e+02  2.39883292e+01  1.19861488e-03 
 2.42661010e+01  2.42661010e+01  0.00000000e+00  2.42661010e+01 -1.25720068e+02  2.42661010e+01  1.21249404e-03 
 2.45470892e+01  2.45470892e+01  0.00000000e+00  2.45470892e+01 -1.25720068e+02  2.45470892e+01  1.22653392e-03 
 2.48313311e+01  2.48313311e+01  0.00000000e+00  2.48313311e+01 -1.25720068e+02  2.48313311e+01  1.24073673e-03 
 2.51188643e+01  2.51188643e+01  0.00000000e+00  2.51188643e+01 -1.25720068e+02  2.51188643e+01  1.25510360e-03 
 2.54097271e+01  2.54097271e+01  0.00000000e+00  2.54097271e+01 -1.25720068e+02  2.54097271e+01  1.26963726e-03 
 2.57039578e+01  2.57039578e+01  0.00000000e+00  2.57039578e+01 -1.25720068e+02  2.57039578e+01  1.28433882e-03 
 2.60015956e+01  2.60015956e+01  0.00000000e+00  2.60015956e+01 -1.25720067e+02  2.60015956e+01  1.29921080e-03 
 2.63026799e+01  2.63026799e+01  0.00000000e+00  2.63026799e+01 -1.25720067e+02  2.63026799e+01  1.31425483e-03 
 2.66072506e+01  2.66072506e+01  0.00000000e+00  2.66072506e+01 -1.25720067e+02  2.66072506e+01  1.32947310e-03 
 2.69153480e+01  2.69153480e+01  0.00000000e+00  2.69153480e+01 -1.25720067e+02  2.69153480e+01  1.34486791e-03 
 2.72270131e+01  2.72270131e+01  0.00000000e+00  2.72270131e+01 -1.25720067e+02  2.72270131e+01  1.36044070e-03 
 2.75422870e+01  2.75422870e+01  0.00000000e+00  2.75422870e+01 -1.25720067e+02  2.75422870e+01  1.37619389e-03 
 2.78612117e+01  2.78612117e+01  0.00000000e+00  2.78612117e+01 -1.25720066e+02  2.78612117e+01  1.39212934e-03 
 2.81838293e+01  2.81838293e+01  0.00000000e+00  2.81838293e+01 -1.25720066e+02  2.81838293e+01  1.40824939e-03 
 2.85101827e+01  2.85101827e+01  0.00000000e+00  2.85101827e+01 -1.25720066e+02  2.85101827e+01  1.42455605e-03 
 2.88403150e+01  2.88403150e+01  0.00000000e+00  2.88403150e+01 -1.25720066e+02  2.88403150e+01  1.44105186e-03 
 2.91742701e+01  2.91742701e+01  0.00000000e+00  2.91742701e+01 -1.25720066e+02  2.91742701e+01  1.45773834e-03 
 2.95120923e+01  2.95120923e+01  0.00000000e+00  2.95120923e+01 -1.25720065e+02  2.95120923e+01  1.47461827e-03 
 2.98538262e+01  2.98538262e+01  0.00000000e+00  2.98538262e+01 -1.25720065e+02  2.98538262e+01  1.49169340e-03 
